Term,Term-id,Term-frequency
hesitation,7001,1
creeper,10261,1
fundraiser,9169,1
strong,337,22
deal,2208,16
#comeonamerica,6898,1
affect,7133,4
#debatelostsou,7007,1
deaf,2867,2
facing,5386,1
dead,509,22
proven,6297,3
eyes,820,42
ministers,10026,1
drain,7807,1
sea,7997,1
sec,891,4
#biggovernment,9495,1
proved,2316,4
slogans,10073,1
see,169,166
u'd,10554,1
#jillstein,3009,1
responsibility,453,20
bestthat,7685,1
deferments,9237,1
quickness,6499,1
seh,9662,1
musburger,7959,1
dear,1313,24
reiterates,7125,1
sen,9859,1
#liars,5964,1
compared,1880,6
ser,2105,1
set,3055,9
litter,8808,1
oval,6037,4
fastest,10485,1
sex,3471,6
sez,8948,1
bozo,689,1
compares,9035,1
practices,9584,1
battle,487,10
awesome,329,15
antibullying,7751,2
fighter,2088,2
godfearing,5377,1
motherland,3018,1
river,5922,1
bed,265,12
jobless,7157,1
beauty,8740,2
beh,10703,1
beg,3505,3
deck,5410,1
lgbqt,5689,1
unmittigated,7199,1
#tipoftheday,6237,1
ben,7057,1
bowling,3548,3
#sorryboutit,6186,1
lemme,8910,1
#jaxdebate,10269,1
bet,288,90
marriages,5219,2
#edreform,9680,1
shipping,868,1
#teachers,8049,3
useless,8952,2
france,2082,1
feedingsleep,8454,1
vivo,7729,2
mrbrown,9869,1
whitehe,9020,1
allaround,7314,1
#nozingers,3000,2
typically,8276,1
teasing,5273,1
mothafuckas,5649,1
rightttttt,8110,1
complain,4841,3
polygamy,4900,1
lifesome,3572,1
#el236,4599,1
teanagers,7536,1
seriousnessum,6743,1
sho,9239,1
philosophies,6982,1
debt,2034,26
fades,4466,1
sht,3466,5
#notmultiplechoice,6193,1
little,758,42
fluff,3757,3
tomlinson,1698,1
deep,4609,5
#ohel,10640,1
dabate,5973,1
checkers,4064,5
ladders,1297,11
maryland,3377,1
capable,4536,2
parade,6617,1
explained,5834,10
ehhh,9547,1
getting,332,113
#commentary,2447,1
peele,9070,1
liking,1905,4
sayin,1998,16
lemon,2048,2
salaries,4489,2
appalling,5277,1
pajak,7927,2
jersey,5081,4
#everyoneknowsit,5772,1
deez,6128,1
#antibullying,6155,1
unfair,8882,1
debatelike,8540,1
sir,2986,18
sit,174,27
brilliant,5020,3
practical,3474,1
living,3523,10
six,4633,3
oven,3322,2
eyebrow,9741,1
valium,2232,2
#speakupjim,10190,1
#weezy,6586,1
bho,3733,3
steering,6941,1
obviously,980,23
football,2456,5
valerie,8847,1
obsms,10450,1
stroke,6473,1
congrats,3954,1
selves,1269,3
pyramid,852,1
setup,4861,2
avoid,1858,9
fresh,2632,5
#sourcevote,10188,1
#tamudw,4621,2
bipartisanship,1536,3
big,21,178
mumbling,4025,2
frustrated,5316,2
let'em,9040,1
bil,10588,1
bin,1320,22
peers,331,1
bio,6812,1
andmore,10201,1
invoke,1208,1
nations,5320,4
haircuts,6012,1
bit,3355,10
wboards,2452,1
slaughter,8541,1
thanks,104,20
improved,9433,1
biz,6471,1
striking,5169,1
convinced,880,12
latifah,8001,1
unsanitary,10699,1
model,4203,21
animals,8614,3
sky,5880,1
reduce,7637,1
screwed,1935,7
large,6032,3
20th,84,5
lgbtq,7822,1
tomorrow,1071,17
ladenactually,4406,1
grandmah,9165,1
foolish,6043,2
someday,6202,1
crapping,6371,1
#winning,5785,3
melancarkan,7933,2
plantell,700,1
dega,7465,1
ombre,4186,1
reconsider,6426,2
directtocamera,1441,1
begin,3645,1
sly,1569,3
woodshed,8422,2
viewer,8731,1
#ohio,5301,1
crystal,1649,2
boyfriend,2369,1
weekend,8093,2
peeps,4702,2
tchrs,4874,1
smd,7794,1
#wastefulspending,9430,1
smh,1289,29
finishing,4713,2
commentator,4996,6
nerds,2790,3
rippin,6658,1
hopefully,5738,2
tradition,7389,1
lmao,601,60
bli,1672,1
table,2475,4
#obamacaretalk,6348,1
creator,234,20
salesmanship,8531,1
romcom,9506,1
change,321,50
#got'em,8536,1
faltan,9362,1
blr,7356,1
#yeee,5634,1
paulies,7821,1
meticulousness,9695,1
snl,5997,4
question's,7825,1
rameys,10461,1
stupendous,8708,1
corporate,4271,6
discovery,3527,1
#scsu,8218,1
teacherswell,9488,1
motions,9675,1
waitresses,5601,1
satan's,8848,1
#politics,7442,6
constant,1832,2
cursed,2206,1
sob,1871,2
several,1693,3
eachother,4225,1
snatches,5629,1
angel,210,2
office,326,47
downgrade,3731,1
governorwillalwaysbeagovernor,6365,1
stfreaku,4524,1
posts,6486,1
anger,9067,1
#2012obama,6775,1
stands,411,4
som,1669,1
#ratchet,4822,1
soo,1005,6
standin,8625,1
son,839,10
stripperswhores,1060,1
bankrupted,7141,1
mrmrs,9626,1
checkup,2253,1
sox,8265,2
feisty,1759,1
guiltlessly,6399,1
discretion,10204,1
hounds,6999,1
thrown,2611,5
throws,4505,1
daddy's,3513,1
permanently,9302,1
relevant,9306,1
#obamabiden2012,3364,1
deduction,3520,3
bog,3960,1
lmbo,2836,3
benghazi,4165,4
boi,8156,1
tense,10244,1
#vs2012,8148,2
behind,2136,30
shades,5697,1
tenth,1340,7
boo,2492,21
medicaid,3242,3
#hewonthavethechance,10696,1
dems,692,7
box,4447,3
bow,3299,1
#twib2012,7789,3
boy,1763,16
racial,8120,2
switch,5729,5
sanduski,606,1
hispanics,8606,1
ripped,4828,2
upstairs,2317,2
gritted,982,2
#ohsnap,9714,1
prices,672,7
#mizzou,5474,1
highly,2977,1
facial,6502,6
cayman,271,6
#oaklanda's,5140,1
bigoil,7290,1
#obamas,4331,1
unfortunate,6863,1
chance,1166,32
#icant,4814,1
nature,9156,3
#huh,3897,1
c'mon,1822,11
differeence,10452,1
fightin,8392,1
untwinkly,10544,1
awards,3661,1
amen,5032,5
essentially,9705,1
#handsdown,3071,1
angie,9476,1
stance,5205,5
dancing,3708,6
nuovo,4285,1
#rudeasfuck,4674,1
counts,883,5
#sohappy,916,1
possum,8339,1
county,7895,1
paint,5508,3
stood,6943,1
pains,6142,2
miserably,10145,1
fighting,4671,2
seconly,9693,1
scandal,7537,1
doortodoor,5829,1
horrible,2509,9
friend,5142,8
#texan,7204,1
drawn,4347,3
haiku,407,2
noboma,5633,1
bro,2125,8
alcohol,3067,3
yankee,4685,1
deny,454,10
closely,4985,1
horribly,8291,1
tonite,3298,1
pleasure,6945,1
#dreams,4059,1
insanely,4944,1
sumthin,3062,1
invokes,4767,3
bengazi,9834,2
glory,5706,1
morning,6274,3
secondary,3898,2
horse,9505,1
actors,6736,1
cann't,9891,1
mission,2531,9
requested,3826,1
doctors,3841,5
inigo,3222,1
lmfo,5548,1
smuggle,5907,1
shooter,9089,1
extremist,1925,1
stops,5176,3
crawley,7863,1
conditions,809,30
tvone,4219,1
ramblingso,6955,1
lessons,3866,3
sub,1527,3
#america,4249,4
election#debates,10587,1
enhances,1431,8
#teamneither,2618,1
offhahaha,8246,1
#teamlgbtq,9569,1
#debatedrinkinggame,9462,1
overcome,465,7
watchers,8070,1
sum,2826,4
eyesbig,9944,1
grounded,5251,3
#blackconservativesforromney,6096,1
saidon,2994,1
sun,8657,3
serving,8108,1
btb,3091,1
#logo,9886,1
current,3539,11
democrat,2061,14
majors,2265,1
#beardlove,9930,1
whoaaaaaaaa,1854,1
trendsetter,8004,1
#stardebate,6246,1
comedic,6497,1
actively,10234,1
civilian,10521,1
#debatable,7214,1
offensive,1609,4
slipping,2172,2
#youngpeople,6337,1
storm,5516,1
manager,6343,2
btw,7837,2
cartoon,4925,3
esmart,7302,1
#presidentialdebate,124,277
orator,2164,3
makes,497,60
maker,4472,2
dept,2606,2
kumons,2612,1
store,8355,1
#simpsons,5823,1
beloved,7335,2
up#inserthashtagcomment,2901,1
buh,7792,1
bug,3946,1
gallon,10185,1
#decision2012,3949,11
nuffin,3060,1
bum,7194,2
#obamaif,3320,1
story,2846,7
#bigbangtheory,5672,1
#colorblind,5700,1
randy,10258,1
bus,775,14
buy,3514,12
wished,9103,3
express,6284,3
racists,8920,1
right#debates,6378,1
augustliars,5963,1
interviews,3225,3
zero,3046,7
stunned,4239,2
makin,1802,3
instantly,903,1
embarass,3756,1
austerity,8497,1
scholarships,6554,1
zerg,8888,1
#fuckromney,1258,6
booted,8884,1
written,4009,3
wishes,6289,3
dodgeball,6338,2
presidentyall,9427,1
passion,8479,2
vocalizing,4332,1
films,10107,1
greatness,4957,2
#noclue,10602,1
844k,1469,2
stole,9240,3
whatmitt,641,1
ranch,4538,1
shootin,7165,1
nutshell,4395,3
roleend,2013,1
ocean,6495,1
#twat,3145,1
horny,7847,1
higher,2323,5
#bang,6654,1
idea,554,38
adults,6660,3
fooling,1943,1
throne,3680,4
#bros,8050,1
#discussionsworthyofdebate,5321,1
15x,2372,1
devo,4288,1
backing,3337,8
herpes,7548,1
#reagan,2266,2
missing,4157,6
#stanley2012,5996,1
stomp,6367,4
successful,2771,6
normal,7072,3
socialist,3655,5
figure,4339,8
freeenterprise,4417,1
encourages,5378,1
moderatorshowing,9520,1
socialism,7129,4
allbut,2564,1
passports,7676,1
bye,4184,12
hmmmmmm,9526,1
reinstall,9256,1
economyyyy,1810,1
benzino,4365,1
passing,2755,2
#didntreadthebill,6754,1
advertise,7820,2
#long,4264,1
sack,5499,3
streets,1753,4
frameworks,3967,4
#jrn336,1796,1
union#debates,4799,1
remold,3697,1
christianity,5554,1
cameramen,8550,1
matthews,1898,2
hack,4862,2
seconds,275,31
alittle,4827,1
road,1703,5
children,1878,39
strategically,2326,1
massachusetts,1594,88
interrupts,2816,11
nobody,185,19
#craycray,7139,1
efficiency,9049,1
goal,1411,9
underfunded,8433,2
natural,1845,1
ughh,2963,1
#nothanks,4104,1
sneakers,5066,1
#romneyryan12,7540,1
benefiting,3436,1
#belatino,9895,1
scares,1325,4
habl,4759,2
presidentromney,7025,1
#coleminer,8566,1
steamrollering,8791,1
pather,2726,1
starcraft,8887,1
scared,2199,11
#congress,5226,1
flag,523,32
#bushwontbeblammedthen,7566,1
freight,6293,1
james,6547,1
716m,9095,1
range,2127,1
haff,4817,1
stylists,8981,1
#yourvotecount,10381,1
#stem,8755,2
rock,2615,5
crazyyay,7362,1
flat,3521,5
recall,1137,4
#yourewelcome,4627,2
disrespectful,2207,15
emmys,7881,1
irrational,1204,1
oneal,10598,1
1970s,2764,1
sickening,5617,1
#nuffsaid,5437,2
#factcheck,467,7
#illuminati2012,10017,1
gymnastics,10221,2
digging,1059,4
suggest,6309,1
#merica,1425,6
etiquette,5017,1
prescription,8381,1
responses,2520,3
submission,9657,1
argument,875,10
haha,1318,24
villain,4586,1
militaryamerica,5750,1
utter,4894,1
flattery,8645,1
sikeeeeeeeeeeeeeeeeeeee,8647,1
begun,1714,2
sandwiches,6938,1
dentures,1961,1
#math,9357,1
wining,10551,2
#work,9842,1
growing,4163,2
utterly,8917,1
deciding,283,4
studdered,9222,1
righthe,4156,1
#nationaldebtjoke,3347,1
tag,1155,4
presidentprime,10025,1
reelect,5572,2
versa,3711,1
tan,4640,1
centuries,4816,1
taylor,8411,1
bitch,3,66
indirect,3178,3
sharpened,8829,1
#billmaher,4208,1
goes,1400,33
patients,4485,3
#youreajoke,5731,1
ugly,1429,5
tax,665,76
towards,270,10
nightrt,10378,1
lovers,3388,3
posed,6954,1
almeno,4292,1
#stfu,5856,4
ttill,6160,1
ranks,7492,2
chances,3082,1
#poorandstupid,5957,1
safe,25,77
presidential,41,131
tbh,2399,3
#idk,3795,1
favorites,3409,1
camino,8023,1
tuna,8854,1
balls,3540,10
#interestingdon't,6253,1
romneyryan's,3691,2
worldview,1213,1
glock,5891,1
tune,4915,4
cam,5747,2
aware,251,4
hair,1385,43
targeting,2445,1
cap,2734,2
award,6455,3
car,1820,14
tcc,9572,2
marriage,2054,17
albert,10463,1
cat,2026,12
flew,5412,2
stove,10200,1
alarm,3368,1
#lost,7980,1
#romneyryan2012,139,144
inauthentic,8240,1
nimrod,5001,1
said,232,194
#sisapgov,9801,1
stamps,3114,11
smooth,1646,7
carried,1613,1
cleaning,3230,3
reboot,9108,1
racism,2953,3
ulloa,1596,1
fault,3456,7
hail,3603,2
technically,6530,1
distracted,7392,2
incoherent,10153,1
passive,378,8
poseurs,8306,1
telemundo,8607,1
really,79,211
clothes,6219,1
shhhhh,5174,2
rofl,1625,3
response,3739,8
patientcentered,8255,1
catnap,2987,1
arguments,4452,8
racist,1288,25
shreds,4829,1
category,3657,2
rival,4592,1
tends,8136,1
riposte,9388,2
Term,Term-id,Term-frequency
nicely,10668,1
half,530,38
impersonation,5703,1
#ifyouknowwhatsgoodforthiscountry,4479,1
unavailable,7221,1
costing,904,2
shooting,8602,1
hall,6791,2
frankmust,10306,1
clinton,2421,21
#kevinhartforpresident,7937,1
salary,6592,1
pretend,987,13
inflatable,2236,1
wreck,9001,1
tea,794,4
psychotropic,8382,1
drunk,2506,6
ted,4965,1
#hitechcj,8975,1
pick,4148,13
rattled,3290,1
daring,4051,1
sake,5741,1
pics,6500,2
tupay,9748,1
energy,3896,9
deference,8648,1
#,587,35
sursaute,7034,1
linebylining,3473,1
competent,1702,3
investment,3537,1
scratch,801,4
4deep,8804,1
47th,3786,3
standards,7018,1
lauds,7421,1
bad#gop,7287,1
triple,8901,2
unhinged,3666,1
professors,5105,1
rounded,1001,1
fagot,5549,1
amusing,2661,2
drums,4534,1
goin,1369,8
jackass,8230,3
nahsty,5711,1
barack's,3814,1
newspaper,8103,1
telling,2141,39
#imjustsayin,5173,2
bogus,6044,3
hang,9977,2
role,694,113
turf,9062,1
cliff,2587,2
turd,3838,1
fearless,7219,1
roll,830,15
concede,5117,3
turn,1699,27
ceo,5755,4
gold,1058,4
result,3179,2
opposition,8278,2
golf,483,5
scools,9028,1
selfish,6151,1
procedures,7373,1
commission,622,2
flip,2681,5
connect,3945,1
hand,2176,28
#ahhting,3467,1
ordered,9110,2
b,3325,11
c,1081,8
salt,9228,1
d,2737,9
#tweetthepress,3515,2
e,4281,4
f,279,33
#jimlehrertakecharge,7395,1
laden,1321,20
g,2413,10
h,4684,3
j,6994,1
k,2094,7
aankijken,8872,1
eating,2394,3
l,6676,4
tha,7120,3
m,1679,5
blood,4476,5
neighbor,4869,1
violating,10088,1
n,1427,43
freeloaders,5210,1
o,431,24
straight,1788,28
p,2907,4
q,2731,5
r,2890,14
sale,8973,1
s,843,32
t,1008,4
v,1343,8
w,499,41
#debatetunup,7902,1
exciting,8950,1
x,4094,7
y,113,17
obvious,2151,10
information,797,5
tho,2150,23
z,3340,2
regain,6232,1
thn,7469,1
#ijs,3004,2
november,2298,8
tht,3639,6
wolve,8356,1
thx,8455,1
#pmtdebate,5849,1
good,148,235
100k,2602,5
counterpoint,4027,1
faithful,2120,2
empty,3176,13
presidentsuccesful,5865,1
goof,7366,1
nonverbal,10175,1
tie,949,46
gong,1312,2
pigs,8745,1
suffered,7371,1
til,1386,4
besides,698,6
myriad,9123,1
serious,1044,12
tim,8116,1
tip,1533,11
taphandle,4791,1
trounces,5072,1
laugh,3797,12
predicted,6873,1
votante,926,1
delivering,4630,2
rome,7624,1
flatout,7098,1
che,10444,1
owes,7636,2
tix,10535,1
fantasy,3863,3
supercut,7516,1
grandchildren,10589,2
ncaa,9142,3
sans,9732,2
walken,5266,1
romo,7767,1
gona,6460,6
walker,10534,1
#risers,4380,2
gone,1546,39
chu,1371,1
sand,3181,1
walked,8495,4
aside,1339,10
#boosie,5793,1
100s,6323,2
xfactor,6735,2
rambles#romneyryan2012,10711,1
scholars,1223,2
cic,10499,1
hoesmitt,6051,1
#coordinatingties,8653,1
likesome,4195,1
provided,10572,1
tonioght,10184,1
webster,5477,1
tko,2058,2
hard,899,38
effectiveness,5161,1
roof,3591,6
#cunnilingus,9339,1
screamsenough,7464,1
offf,2721,1
campaigning,6196,2
energa,7713,1
multiple,2352,1
enterprisesdo,3596,1
tupac,7107,1
morrill,6930,1
tweet,172,53
ladin,8302,1
offn,10296,1
tld,10326,1
room,1308,17
offi,8489,1
better,448,175
tlk,1105,3
allegations,8851,1
goon,10101,1
i'mma,4119,1
cancer,2980,3
#pbselection,5033,3
creepy,1326,6
taking,402,36
terrifying,5819,1
pupils,7643,1
#usaval,1978,1
dosen't,9424,1
voters,798,12
hats,7092,2
sate,7962,1
gosh,3344,5
tripping,8841,1
dummy,4539,2
tmj,6425,1
twent,6929,1
chilll,10437,1
flashing,8126,1
flop,8464,1
hate,965,55
block,1980,3
mejor,8030,3
sass,6853,1
#andersoncooperanyone,9448,1
flow,7979,1
reminds,1006,11
order,1262,11
protecting,2405,9
tmz,9578,2
ooooonn,1991,1
pressed,5518,1
timid,5664,1
hass,7253,1
gore,2466,1
skimmed,1972,1
propose,8815,3
ctfu,3774,2
reform,103,23
#failed,5300,1
sydney,3930,1
sodas,10113,1
#latism,3076,6
anal,3470,2
podium,2019,11
#sesamestreet,2051,2
transparency,1263,3
presser,9720,1
cme,10665,1
coach,979,6
women,457,29
pink,1700,5
woman,1663,24
ping,2476,1
save,2759,16
pins,4669,2
protection,6746,2
shutting,10555,1
cameras,1165,1
bothering,8982,3
should've,6865,2
tom,7714,3
top,101,30
presidental,6478,2
honesty,3759,3
gots,4014,1
orderly,8009,1
rotf,4740,1
toy,8128,2
energetic,6593,3
twerk,3631,4
cnn,5698,4
amenrt,10662,1
famous,4095,1
question,887,81
drugs,5909,5
spirit,7507,1
pimp,9986,2
intellectual,10566,1
wishing,546,5
reclaim,8096,1
ascending,9517,1
picture,3256,3
sarcastic,10077,1
faget,2022,5
#pleaseshutup,9260,1
hillarious,10606,1
fundraise,10501,1
regard,5439,3
newports,5811,1
babbling,7796,2
stressful,7887,2
rose,3382,2
ain't,967,64
#leadership,4910,1
thousand,7170,3
com,6556,2
mittens,2021,34
rooting,5886,2
coo,6806,2
criticizing,4330,2
con,7545,2
cos,9994,1
fuckers,3620,1
cow,3198,2
madman,9717,1
hilary,5668,1
abilities,4643,2
huhwhen,6552,1
govt,695,41
rove,7448,1
owns,8843,3
sneaky,10157,3
#gettingschooled,5015,1
abstractly,8097,1
circumstances,9298,1
including,2600,2
#beard,9929,1
#garyjohnsonforpresident,2132,6
somebody's,10117,1
patriot,10489,1
introducing,10513,1
pardon,3953,2
plenty,4978,1
opinionyes,7388,1
fin'uck,10079,1
reaganomics,1855,2
christmas,1835,7
cleaver,567,1
markets,4937,1
anew,9956,1
#rats,7416,1
obligation,3089,1
try,1486,31
bombing,2800,1
conditionslet,4364,1
specialized,7891,1
eyyyyye,8534,1
became,1392,15
#powerpart,1930,1
chicken,10291,1
sorrel,9200,1
bloat,480,1
#mittromneyheadcanons,7758,1
errthing,1685,1
effective,3751,9
jello,6514,1
timer,8257,1
times,2551,40
sayn,7646,1
muscle,1538,2
kandidat,1673,1
jelly,6727,1
says,180,165
direction,424,6
weducation,8792,1
caymans,9211,1
#2chaiinzz,9749,1
comments,3911,6
nozero,4655,1
saya,7472,2
ideological,10121,1
crs,4661,1
#richbitch,9484,1
bachelor,5255,1
empowers,7228,1
surgeries,10174,1
cry,1599,7
ideologicas,920,1
20k,3022,1
#zing,3270,3
indecisive,166,7
squidward,8058,1
pineapple,4891,1
beerpong,4461,2
directing,2374,1
professorial,8471,1
respond,640,45
sketch,1419,1
narcissism,3365,1
cantor,10398,1
#nojoke,3282,1
#denverdebates,5414,8
rorschach,5716,2
caught,6421,6
mayonnaise,6937,1
exceeds,7231,1
presidenthe,8410,2
tuh,2197,1
concert,3341,3
#eyecandy,10246,1
teengers,10233,1
crowdsurfing,8817,1
infuriating,9669,1
defines,3136,1
concern,8480,1
beautiful,5688,4
worked,4595,9
usted,8987,1
stats,2160,1
presidentword,5788,1
#bigoil,7286,1
tlking,6187,1
#democrat,7258,1
state,340,90
strut,1984,1
bahahhahaha,6951,1
defined,5625,2
element,6172,1
kristol,9076,2
#dodgeseverything,438,1
bloodin,9840,1
oooooh,10622,1
factcheck,1432,7
picks,3318,2
opposite,2226,2
piss,614,6
tvs,6490,3
anit,3099,1
pete's,5740,1
cuh,3992,2
offering,4277,4
creating,3594,4
shots,5318,3
courtney,6862,1
instigator,3772,1
groceries,4471,1
sweeping,6849,2
cup,8019,4
cus,2205,4
wasting,6148,2
cut,953,93
probably,645,35
bashes,7068,1
peopledo,9609,1
constitutional,6311,3
cuz,966,26
manly,9283,1
#debates2012,1648,23
taxpaying,7579,1
two,203,74
moment,1315,15
tear,10127,1
attack,3312,13
reported,4863,2
skinny,4022,2
presidentim,3999,1
worried,4061,7
shout,2869,5
kitchen,6065,1
creation,3787,3
#romneyfor,5398,2
cosas,10147,1
immigrants,3402,3
#cdnpoli,6412,2
applecare,9443,1
stench,8442,1
think,237,298
participate,8551,1
#chavezcaradepapa,4577,1
occurred,8624,1
replaces,5733,1
#teamobama,699,220
accused,4591,2
replaced,2069,4
lottery,9617,1
team,259,24
services,9456,1
shove,2974,4
hmmmmm,9410,1
marketing,6342,1
lockout,8631,1
speech,440,25
watch,912,75
purple,8526,1
kenobi,9963,1
thing,847,107
privileges,10008,1
woosah,3951,1
fuckedup,9763,1
supprtng,7285,1
slapped,2937,2
#bestrong,9560,1
clips,3316,1
jajajajj,8010,1
presidentcy,5938,1
anne,10305,1
idont,5630,1
#lasvegas,6132,1
hocchuli,1406,1
domestic,7423,3
nomore,6117,2
presidentlook,7193,1
kevin,10399,1
shook,4901,1
paying,1363,13
dying,5784,7
workin,7910,1
#haaaaaannnnnnnnnnnnnnnnnnnnnnnnn,5475,1
blows,6619,2
volunteering,4766,3
uhtax,6549,1
shoot,2388,5
starts,662,11
#whysportsisbetter,6395,1
budget,347,10
tech,7657,3
actual,1087,48
eastern,3874,2
glass,4499,3
#voiceinmitt'shead,9685,1
ultimate,2074,2
lmfaoo,5452,3
obamcare,5285,1
jacket,5989,1
surprising,5810,2
privileged,3885,2
exposing,7241,1
bashed,5935,2
easiest,8801,1
opposites,8865,1
assume,3892,3
#dosomeresearch,4134,1
scientist,10355,1
concept,9625,1
caredid,8228,1
intercede,8619,1
schoolyeahhhh,8423,1
house,1510,39
awayyy,3508,1
disaster,6889,3
chilling,8155,1
genderparty,945,1
lifting,8443,1
hyperrobosyndrome,10718,1
stare,9634,3
hours,1867,3
uhhh,4632,2
start,697,38
uhhs,3105,2
shore,6313,3
cursive,6310,2
stars,9998,2
teen,3122,3
#nerd,7008,1
stary,9630,1
bypass,9395,1
fallen,9450,1
marvel,10033,1
tenders,2993,1
disney,9380,1
#stupidromney,4598,1
recipient,4176,1
short,4992,3
reducing,9503,2
#debate20,10074,1
colorcome,1449,1
uncrustable,6729,1
regulate,423,4
imagined,7630,1
#stateshavepower,2471,1
trains,3052,1
consistency,6372,1
required,2711,1
#occupysesamestreet,7672,1
climb,1896,2
conjugate,492,1
outings,6039,1
teletubbies,10154,1
them#debates,5991,1
measures,6953,1
golden,2621,5
specifically,2188,2
#deathpanel,2579,1
enter,3534,2
profriend,7590,1
savings,8398,1
#wilfredbrimley,5138,1
#shitnikisays,2171,1
interupt,3766,2
convincing,2581,2
folksno,5816,1
doneit's,8436,1
destroy,1665,9
obvii,9428,1
idoit,10457,1
bugging,10615,1
deemed,1712,1
priority,384,8
omega,3670,1
respectfully,5238,1
depalma,7375,1
doings,10300,1
grimiest,7702,1
#subprime,10420,1
eyebrows,2623,4
circling,3233,1
#griodebate,10095,2
canceling,6138,1
ants,10628,1
submitting,5049,1
#godblessamerica,9447,1
clint,9920,2
govt's,3663,2
redistribute,9180,1
planned,4405,5
dolph,4776,1
uhms,2964,1
anti,6335,3
xanax,5860,2
fries,9229,1
consult,5915,2
mildly,9529,1
manners,3686,7
#moneybooboo,6572,2
wallet,5249,1
luntz,10401,1
twitch,10467,1
reaping,8913,1
betcha,9382,1
#toomuchsmirking,6788,1
#shitnobodysays,9005,1
every1,3375,1
flurries,2913,1
barely,3161,6
#getittogethersir,5709,1
randomly,8132,1
#ruckfomney,7650,1
endorsement,5560,1
daa,5791,1
dad,2839,12
menang,7481,1
friendly,7523,1
tell,577,111
dah,8965,1
dag,1104,1
#flipflop,7161,1
flames,3799,1
runaway,346,2
dan,7479,3
dam,3217,5
shows,1506,17
lowmiddle,3048,1
shown,9906,1
dat,1849,12
laaaaaaazy,8533,1
jordan,1483,1
goodnight,4719,3
pointing,269,9
trucks,1927,1
mothafckin,6088,1
keeps,86,99
day,1504,60
raising,2175,4
parttime,9690,1
statesman,6962,1
drinking,125,23
created,3828,10
island,4899,3
socks,4041,1
want's,4354,1
format,10081,2
conduttore,4287,1
water,977,9
corps,6282,2
slasher,7668,1
fried,10290,1
times#obama,2353,1
stays,6077,4
pierced,4999,1
bussin,5710,1
creates,9601,1
salesman,6553,2
apples,9632,1
concentrating,1949,1
tent,10506,1
channeled,3517,1
iiiiiinnnn,6441,1
critical,9837,1
countess,10575,1
boards,1422,5
#obamasgotattitude,9010,1
smegal,9737,2
werent,7628,1
mumble,7718,1
#underthebuswiththatbumpintheroad,7866,1
ueh,9548,1
boyhere,6134,1
moguls,10417,1
#creepymitt,8638,1
endowed,233,11
#unstoppable,10250,1
cursing,10632,1
built,2340,6
therapy,823,1
noticing,5150,2
heavily,2389,4
entertained,9249,1
#plan,10429,1
tema,9376,1
third,502,6
confession,3782,1
build,851,7
wireless,7573,1
educacion,10690,1
#abusethetenth,9191,1
demands,3630,3
