Term,Term-id,Term-frequency
#ratchet,4822,1
nhs,10518,1
lmbo,2836,3
hits,2383,4
touch,286,12
smells,8198,1
booksshit,6980,1
multi,5867,3
codes,7591,3
#cdnpoli,6412,2
attacks,2303,4
relying,8342,2
behavior,3188,4
#justintime,5734,1
warned,4990,1
ner,8861,3
#obamanation,3525,1
wieners,5737,1
net,3658,3
#please,7675,1
commerce,2189,1
ensures,9583,1
#politiksanstuff,6719,1
fantasy,3863,3
amednment,6056,1
daring,4051,1
mention,2997,27
longing,7334,1
nee,7070,4
classes,6789,4
shitty,3384,2
shittt,6268,1
stfuuuuuuu,8696,1
markets,4937,1
nfl,5242,4
trtmnt,2886,1
solidariet,10442,1
yess,7409,2
essentially,9705,1
tasted,5039,1
journalists,3400,1
broke,4343,5
sodas,10113,1
new,597,69
sweatin,8152,1
spiderman,4044,2
fin'uck,10079,1
regretting,7236,1
#debateut,4102,1
scolds,7916,1
#obamahair,6013,1
appalling,5277,1
reaganomics,1855,2
redas,9587,1
moves,6816,2
reagenomics,10021,1
forwhy,2228,1
#msnbc2012,8185,2
march,2582,1
fooling,1943,1
medical,284,5
height,4880,1
unison,10451,1
walters,9563,1
maybach,8369,1
bcuz,4153,4
kicked,3738,9
#feedusmore,10212,1
popped,1933,1
#ictmndebate,9199,1
execute,6102,1
#michelleandbarack4eva,10639,1
watch,912,75
argumentspull,5623,1
rayj,10604,1
yesterday,8413,1
ghetto,7890,1
fanlol,9999,1
roof,3591,6
ideologicas,920,1
gf's,9659,1
spongebob,6004,1
#priceless,4110,1
tebowing,7211,1
#socialsecurity,3310,1
#beardlife,9928,1
often,1708,5
#hussein,8986,1
quickness,6499,1
tough,1294,8
constitutional,6311,3
misspeak,4486,1
ideological,10121,1
peeps,4702,2
room,1308,17
#phedebate,9536,1
preexiting,7510,1
justice,10104,1
repeals,6257,1
matthews,1898,2
babygirl,3061,1
texas,2498,3
remarks,8386,2
steven,8011,1
nah,3411,3
connotes,4648,1
ingenuity,4419,1
lmfaooooo,3617,1
oopsss,3419,1
respectful,4949,3
tuxedo,8310,1
journos,9080,1
naa,3098,1
shouldnt,2324,3
universal,7885,1
votin,2861,5
trained,7943,1
breathes,3058,1
classic,3815,3
keeps,86,99
lmao,601,60
population,4011,5
independents,4502,1
sleazy,5824,1
piledriver,8091,1
equal,3295,12
destiny,5261,1
nonpartisan,1222,3
tomorrow's,8167,1
pahahahahah,5059,1
nbc,9460,1
rome,7624,1
helping,3332,7
nba,8570,1
shameful,421,1
#obamayall,10382,1
peers,331,1
romneyryan,802,8
forceful,3668,1
sullivan,5006,2
romo,7767,1
naw,838,9
#giveusboth,9697,1
minutos,4760,3
impressed,9136,3
lmbooooo,7163,1
#beinganidiot,2459,1
bouncer,8047,1
honey,1621,10
benzino,4365,1
slogan,599,10
pornhub,7434,2
rotf,4740,1
#opposites,4852,1
social,2078,10
#allday,3452,1
recently,5735,2
empty,3176,13
#ilovecollege,6537,1
hink,3193,1
nations,5320,4
#scotus,5431,1
#debatedenver,1141,17
diddy,9968,1
obamacare,889,96
slapped,2937,2
creators,5667,1
rose,3382,2
medidon'tcare,10666,1
berantem,7925,2
session,9467,2
macbook,5984,1
#ruckfomney,7650,1
voted,1563,10
votee,9264,1
peele,9070,1
weighing,10514,1
europe,5902,3
johnny,6773,1
diabetes,2981,2
nutin,10458,1
retired,6081,1
votes,3848,12
voter,2398,9
#obamaishistory,9681,1
anonymous,6615,1
everybody's,9682,1
rolling,6249,4
riding,5831,2
fiction,8951,1
#friends,2449,1
#medicare,3313,3
office#obama2012,9612,1
#nascar,7466,1
note,3643,15
rape,4036,3
obama#romney#romney#romney,6968,1
water,977,9
chocked,8084,1
faith,3868,6
birdnot,3891,1
ferrell,8773,1
incapable,8258,1
movie,2830,12
romcom,9506,1
intimidating,8046,1
darth,4070,1
cigar,4932,2
stopwatch,3427,1
powerups,5542,1
puffy,9409,1
flavored,7906,2
guitar,3479,1
parades,7091,1
square,2436,7
nose,4998,3
patch,2628,2
#haha,5262,1
#obamasgotattitude,9010,1
obamathe,7708,1
apply,3323,4
disappears,2177,1
envy,6270,1
marks,2077,5
#mitt2012,501,14
favorecer,7724,1
daddy's,3513,1
#lfc,7188,1
reflects,3969,4
#fireboth,7554,1
announcing,1585,1
pooryoung,9553,1
wonder,715,28
proceed,4327,1
none,158,16
nationalization,9860,1
blowhis,7393,1
flexibility,1924,1
hire,2601,19
#hair,6631,1
scroll,4980,2
opposition,8278,2
jonah,8642,1
#yourefinished,8066,1
crushed,10064,1
apple,6070,2
restore,1826,1
dodgeball,6338,2
#boxing,3588,1
rainbow,5454,1
nooo,5546,1
romeny's,8362,1
happniness,2990,1
coordinated,254,1
subjected,6254,1
everyone's,7692,2
investment,3537,1
unfair,8882,1
shouldntve,8853,1
nope,413,7
ocare,2951,1
rate,3446,6
deserving,10638,1
allows,6708,1
#true,9057,1
rove,7448,1
rats,5923,1
economically,9218,1
rmoney,7049,1
unfollow,4146,6
slowing,8081,1
parenthood,460,3
omfg,4129,3
problem,1757,20
hint,4934,2
#raisedright,9445,1
bottle,2287,1
daily,29,5
nesten,1681,1
entertainment,5236,3
whisking,1338,5
governorkeep,5069,1
balanced,10646,1
caricature,9285,1
rash,1950,2
implementation,9374,2
estate,7234,2
acceder,53,1
limited,2342,1
mitt,9,2250
feedingsleep,8454,1
stuttering,1252,11
becuase,7187,1
treatment,285,10
scar,4216,1
yeaa,10435,1
lebron,6546,2
nyc,1750,1
coaching,10278,1
punched,6287,2
knuckleheads,7069,1
jones,8947,1
basically,3938,23
yeah,1319,44
hide,4537,5
nxt,6940,1
year,778,44
punches,6248,5
itmitt,2467,1
selling,7880,2
debateor,2823,1
#choice,3203,1
disney,9380,1
ahora,9367,1
limiter,2379,2
observed,2081,1
roles,9317,1
unspecified,6986,1
bottom,2641,5
merica,9396,1
douglass,4908,1
campaign's,3729,1
#whitehouse,5260,1
planwasn't,3437,1
pmsa,10041,1
#debatedrinkinggame,9462,1
romneyryanreagan,2966,1
teacherswell,9488,1
#jimlehrertakecharge,7395,1
fails,2522,7
debaters,4416,1
chase,2516,1
feisty,1759,1
exposed,4083,1
slower,6275,1
substance,359,6
stares,2018,7
corralling,1435,1
igloo,2700,1
ctfu,3774,2
denver,5590,6
#thedebate,4246,2
student's,6451,1
citizen,6315,3
overlord,8184,1
pollster,4318,1
breifings,7336,1
teens,225,12
plummets,6624,1
admit,6063,9
overconfident,10634,1
charm,9696,1
picked,1964,2
admin,9932,1
sticks,3247,1
couric,10277,1
horrifying,8553,1
grants,2748,4
shitgood,8672,1
garden,1637,3
reflect,6283,1
stutters,2017,3
progress,2652,3
realizing,6209,2
mittobamacareers,1967,1
begging,2233,1
fairy,6629,1
#onpoint,8911,1
lambert,9904,1
qoes,3570,1
whitehouse,4319,1
randy,10258,1
linein,4927,1
champ,5790,2
ignorant,565,33
springs,4400,1
germany,10172,1
bashing,6520,5
#heaintlie,7695,1
grover,4859,2
ranch,4538,1
vets,7709,1
veto,9440,1
mouth,1106,28
tactics,505,1
#preidential,8767,1
#onetermgovernor,8725,1
dysfunctional,8248,1
chucklefuck,8326,1
somene,5298,1
several,1693,3
xanax,5860,2
bingo,9541,2
regulate,423,4
valid,4118,4
mouse,2660,1
illinois,2557,2
communist,6782,2
governing,3692,3
socks,4041,1
hunnit,3463,1
them#debates,5991,1
didnt,5462,7
teenage,10380,1
obamanomics,7634,1
leaving,4338,5
busqueda,925,1
somethingdoes,6794,1
#quoteme,593,1
dirty,2583,4
introducing,10513,1
freeman's,9821,1
transparent,6026,2
bearable,7400,1
invokes,4767,3
#hungergameprobs,8912,1
#freedom,5035,4
community,3765,5
debatemy,10363,1
keepin,1126,3
general,4510,4
attire,6479,1
fuckers,3620,1
#mayoclinic,10671,1
pretend,987,13
clarity,5924,1
high,1457,26
admits,7013,3
entirety,8556,1
articulate,7224,2
shocking,5279,1
revolution,652,1
towards,270,10
rolls,4946,4
cameramen,8550,1
kissed,2210,1
guys,159,44
mill,1304,1
certificate,6047,3
ringing,3016,2
speeches#debate2012,6663,1
milk,2462,3
typing,8778,1
mild,8615,1
dunking,7210,1
picturing,3358,1
endorsement,5560,1
#potusson,5981,1
exchange,5636,5
nod,6122,4
muthafucka,1647,2
mumbling,4025,2
sideline,8899,1
random,7045,6
elite,730,1
slammed,6991,1
rogaine,9043,1
noo,2482,1
overseas,869,2
teeth,983,3
non,2599,8
protesting,7945,1
bubble,3977,2
disadvantaged,8793,1
spidermans,8102,1
#survivalofthefittest,7831,1
now,751,244
qualities,7582,3
nov,3363,6
conclusion,3438,2
#eyecandy,10246,1
mathematically,10035,1
shield,8830,1
range,2127,1
hittin,9387,1
purposes,5208,1
escape,9984,1
foolish,6043,2
launches,9773,1
attitude,4843,4
tacos,3281,1
genuine,8478,1
contradicting,2115,3
#yourewelcome,4627,2
starting,1417,16
probably,645,35
#litchurly,7378,1
mine,4444,6
blinded,5177,1
#poorkidproblems,10449,1
mind,521,20
tuesday,10477,1
roberts,9788,1
billions,8205,1
bruhrt,7706,1
mini,6733,1
slowly,4037,9
tonite,3298,1
slash,4763,2
embarrassment,5975,1
apeace,3616,1
mildly,9529,1
mint,6066,1
legislation,3889,5
confidence,6222,2
mins,2192,9
#zoolanderreference,8816,1
process,1574,3
chair,252,16
really,79,211
solyndra,2858,2
rehash,8639,1
lmaoooooo,1089,1
successfully,2870,1
pueblo,2742,3
no1,5751,1
#mittromneyheadcanons,7758,1
#gotcha,10166,1
jittery,7279,1
icansaywhatiwantwheniwant,5357,1
belong,2240,2
goodwill,5842,1
offshore,7811,1
futureromney,6672,1
#humzinger,7242,1
lmfo,5548,1
#justsaying,2255,3
eigenschappen,8141,1
parties,2241,5
ladders,1297,11
throughout,7700,1
#illuminati2012,10017,1
contradiction,2697,2
#undocumented,6245,1
ghostbusters,7452,1
bahahhahaha,6951,1
#serious,6136,1
coward,1713,4
yesssssss,10559,1
ranks,7492,2
knows,716,55
homecoming,10232,1
yell,4938,5
crimson,4987,1
skates,1768,1
airbags,133,1
bawse,3450,1
regulation,3137,6
tingle,7369,1
known,3641,7
hawkins,5715,1
decide,1073,15
slave,3635,4
ahold,7838,1
absurdity,2685,1
increased,3353,2
dolet's,9610,1
redundant,5573,1
doesny,9647,1
inept,9349,1
decida,8988,2
vein,8041,1
opponent,5018,10
rattled,3290,1
winnershttptcozrh0pv3r,1444,1
#aarp,10670,1
quote,3224,10
increases,7321,2
believing,6813,2
commenter,8293,1
donors,4656,1
shoutouts,5060,1
premiere,6312,1
apparently,3147,10
#obamacareso,9258,1
lipsgloss,3285,1
minutes,6,62
votethere,9486,1
unacceptable,9129,1
greatest,2538,10
painful,5418,3
terrifying,5819,1
hecks,7408,1
egypt,10545,1
goals,2080,3
cigarello,7418,1
estado,117,2
dropping,2159,1
politifact,3039,1
thief,10614,1
turkey,10082,1
boringi,7319,1
wranch,6638,1
fabulist,8881,1
miss,375,5
total,2064,9
chantingmitt,663,1
twitch,10467,1
mountain,6559,2
hooah,10560,1
bbrp,7468,1
higher,2323,5
privileges,10008,1
uncool,2401,1
#heart,1655,1
free,193,57
hypocrite,3226,2
#obamasanidiot,7325,1
search,5977,3
waxing,3148,1
comeback,4101,3
basement,2244,1
parent,7661,3
unnecessary,2097,1
comparable,4981,1
apart,202,3
#stupidthingsromneysays,9513,1
marvel,10033,1
sanduski,606,1
wonky,2214,3
privileged,3885,2
forreal,9356,2
letters,611,22
#butimnot,4666,1
dumbest,10029,1
computer,9309,2
poised,6010,2
oir,110,2
#coast,9121,1
#zingers,9404,1
popsyeap,770,1
santajesus,5399,1
15x,2372,1
oil,1883,2
cuttin,10213,2
#obamaisnervous,7878,1
scribbles,3893,1
convincing,2581,2
honored,9262,1
monopoly,8487,1
sand,3181,1
#sohappy,916,1
erica,3607,1
anxiety,7322,1
sucks,1861,11
maaan,9087,1
ones,3512,15
living,3523,10
#getittogethersir,5709,1
highs,8575,1
trounces,5072,1
dynamite,10098,1
clique,6528,1
legeslative,9959,1
titanic,3338,2
mick,3356,2
sans,9732,2
#debate2012,89,279
johnson,4179,2
mics,4300,2
lecture,2991,1
#90minutesi'llnevergetback,8384,1
mike,4878,4
rightwingers,9493,1
taste,10313,1
millionjay,7879,1
#underthebuswiththatbumpintheroad,7866,1
heron,3133,4
#talksense,9261,1
pause,8374,1
poli,6715,1
#wakeup,8359,2
poll,1080,3
slight,4463,4
affairs,7674,2
#military,4193,3
troublesome,8693,1
#gayrights,989,1
holyoke,2157,1
ombre,4186,1
claims,339,3
think,237,298
hearbe,9412,1
immmjobs,6550,1
handicap,3849,1
goldsboro,7067,1
bbut,6101,1
sale,8973,1
babymuls,8453,1
shoulda,8303,1
cough,6610,2
oct,5519,3
poke,7052,1
miit,10060,1
#thefuckery,6533,1
example,220,11
odd,1163,4
emmm,10371,1
#golf,9030,1
salt,9228,1
pound,8425,2
thing,847,107
wonks,5078,1
sorkin,4677,1
sake,5741,1
employer,5524,2
#denverdebate,33,493
today,610,34
retire,5786,1
#atheistrollcall,10428,1
lawmakers,3559,2
pong,2477,1
reemployed,5245,1
greier,1671,1
sumbdy,9988,1
ahahahaha,6842,1
experience,946,32
types,8208,1
statesman,6962,1
sides,3737,2
flick,4879,1
happening,4198,5
backwards,9215,1
frfr,4334,2
polo,978,1
still,576,137
screwing,7083,1
minaj,1186,6
proposes,1235,2
pols,2558,1
libya,2727,10
90scrazy,8521,1
proposed,5853,2
hateful,6563,1
#vote2012,2222,1
curb,6366,1
anyways,5054,6
court,5465,2
confiding,6784,1
french,9002,1
relieved,7985,1
cure,10353,1
#total,4267,1
sayn,7646,1
delinquent,9295,1
shittiest,9289,1
#mgkforpresident,207,1
slipping,2172,2
#presidentaldebate2012,2203,4
says,180,165
forgetting,5553,2
hears,8042,2
againn,7766,1
kathy,3640,1
heart,1215,6
saya,7472,2
happiness,1658,39
buckle,3405,1
third,502,6
responses,2520,3
#whatelse,10512,1
katie,8251,2
carolina,5745,1
#scsu,8218,1
shriners,7089,1
caymans,9211,1
measures,6953,1
pension,7144,1
teamhahaha,7131,1
#crackasstupid,2804,1
humanity,437,1
glossy,3879,1
#mlk,8233,1
moment,1315,15
waking,8213,1
cute,4961,8
#mma,4073,1
quiero,2743,2
dishonesty,4649,1
heard,734,22
jackson,6090,3
obama's,178,105
indians,3777,2
oak,5457,1
unconstitutional,5430,1
#clinton,8431,1
dollar,2032,11
cheaper,5402,2
cutt,3115,2
takeoveryou,6798,1
scholarships,6554,1
cuts,1377,19
oba,9519,2
punching,3855,2
heaps,1364,1
unasked,10413,1
nonnegotiable,6171,1
socially,5491,2
arrogantmedia,4494,1
obl,4825,1
clawed,4953,1
weatherman,10524,1
healthy,5343,3
standing,3011,10
cuss,10620,1
#debateslol,1627,2
responsibilitiesfreedoms,9704,1
save,2759,16
count,1247,17
illustration,10483,1
integrity,6174,3
inhalator,6419,1
nyu,4714,1
obamanooo,744,1
washy,7586,1
refuge,8729,1
mice,8491,1
boiii,7765,1
starcraft,8887,1
year#obama,6384,1
pouncing,7446,1
poco,6696,1
certainly,8079,2
republik,7932,2
teleprompter,3406,18
planyou,10660,1
protection,6746,2
gunna,6356,4
whomever's,9009,1
thatjust,5369,1
glassy,7449,1
heavy,9729,1
heres,6771,2
terrence,10207,1
professional,4535,3
parese,10673,1
pizza,3650,3
waitwhat,4384,1
stiff,69,2
stumbling,7385,1
nondebate,10593,1
sate,7962,1
whatsup,7005,1
nuggets,4589,1
stick,3569,9
hooks,3674,1
nowcuz,3182,1
protecting,2405,9
network,5000,2
sass,6853,1
#textgram,4245,1
tuned,9402,2
actors,6736,1
thunderdome,3535,1
important,950,23
governors,3785,1
#teacheryay,4994,1
growing,4163,2
nancy,9206,2
intent,3162,1
deplivation,5840,1
commander,140,10
rephrasing,9259,1
hidden,10376,1
oats,9848,1
intend,3266,1
alterations,5501,1
fantasies,9985,1
found,596,6
#pellgrantsplease,9115,1
arrow,6493,2
epitome,4217,1
tensed,9972,1
hopefully,5738,2
rage,205,2
#romeo,10316,1
wellif,6375,1
unlocked,6028,1
#firstpresidentialdebate,8460,1
presidential,41,131
opinionyes,7388,1
#obamaif,3320,1
preparing,7105,1
dying,5784,7
pounce,5036,2
decidewhen,5067,1
chunks,6192,1
ends,5097,3
andmore,10201,1
#turnup,8627,1
honor,9449,3
undermine,9953,1
#amazing,8054,1
#replacementassmoderator,8336,1
kitchen,6065,1
admitted,2723,3
jenga,1170,1
theres,3155,2
rahn,3237,1
intercede,8619,1
split,2339,5
complain,4841,3
women's,1667,15
face,179,104
#justaplus,7162,1
siguiente,9375,1
bucket,9209,1
bickering,7367,1
gwen,2961,6
bells,3369,1
ramble,7240,4
#istandwithbigbird,6321,1
edgewise,6108,2
offical,2934,1
someone's,4407,2
urinal,5585,1
fabo,8701,1
wellgo,8637,1
happy,2503,12
#cnbc2012debate,4916,1
interception,4850,2
happn,7647,1
thatway,6408,1
wasnt,3149,6
throats,2975,1
fade,3423,3
cult,4530,1
#w4mm,7559,1
#shitnobodysays,9005,1
dicks,6538,1
mightily,10395,1
headphones,7563,1
factor,4928,1
#lrt,7888,2
fact,1831,70
overview,3425,1
allll,9489,2
gladly,9982,1
#wantstobeanywherebuthere,9269,1
conduttore,4287,1
produces,5089,1
checked,1098,4
#romey,5839,1
handleeverything,4506,1
drone,4708,2
minor,5500,1
parables,6518,1
#debatecuz,8039,1
served,7015,1
massachussets,4519,5
#lol,6288,7
allen,7571,1
#reaganblessamerica,3297,1
ragingsemi,8554,1
fallen,9450,1
slavery,561,9
marry,2491,8
dissolves,2297,1
btch,3781,1
billion,2814,9
poison,8600,2
#resist44,5199,1
listening,1520,34
cunt,9648,1
wasps,10239,1
badass,3308,1
christ,10621,1
commercials,4491,5
foreign,4096,7
killing,2149,21
mannnnnnm,1579,1
classier,8814,1
outdebate,8245,1
well,167,113
bucking,4751,1
listens,1057,4
politifact's,2802,7
realistic,3734,4
surgeries,10174,1
welp,2315,2
gotta,960,39
dislikes,5057,1
freshman,7444,1
rudeness,6838,2
gracian,5087,1
grouch,545,5
cups,7011,1
shirtless,10716,1
hmmmm,6052,1
neener,7738,1
ove,7512,1
painoh,1253,1
positions,2008,6
licks,7805,1
unity,6510,1
supporting,451,10
farther,3971,1
invoke,1208,1
stillllllll,4705,1
stuffing,7112,1
drops,902,10
serves,8738,1
tension,8579,2
gobfed,2732,1
secular,3830,1
specifically,2188,2
skills,6116,7
waste,4747,5
foreal,6458,3
whiskey,3221,2
hundred,4652,2
gov't,976,29
falling,3827,3
ronnie,7440,1
went,911,17
cual,8989,1
unfortunate,6863,1
cover,657,13
followers,757,16
fail,9150,2
#forpres,2356,1
jenna,5586,1
flopping,6894,2
prevention,7217,2
sayin,1998,16
groups,4224,1
preventing,9947,1
preach,9195,3
ooh,3497,1
airplane,5091,3
compare,1819,9
locker,3200,3
massacred,5813,1
table,2475,4
create,721,25
fair,791,5
boiling,9789,1
#mypresidentisblack,6777,1
locked,10320,1
cried,5854,1
oor,9651,1
weducation,8792,1
#debateiowa,8733,2
chump,299,2
oop,5253,1
position,2819,5
rerun,10480,1
#mitt#longashes,4933,1
pressed,5518,1
aplica,2100,1
timeline,1231,12
ground,3923,2
electedit,5436,1
character,1076,7
minds,4047,3
miner,5064,2
lbvvvvs,4202,1
presser,9720,1
union,1974,24
highly,2977,1
weapons,472,2
india,5713,1
fake,1160,8
acheived,9855,1
poseurs,8306,1
simplify,9183,2
covered,2254,11
#congress,5226,1
united,947,34
trickle,9328,2
recess,9400,1
nomore,6117,2
whisked,9787,1
sociopath,4803,1
crystal,1649,2
texted,3014,2
suspended,8174,2
cares,566,40
snake,7760,3
afterthought,4421,1
#wearebc,9017,1
industrial,8162,1
article,2186,1
vermin,6781,1
outmilitary,4824,1
fall,5419,5
admittedly,9608,1
teenagers,878,72
carey,1188,2
tenders,2993,1
diplomat,5904,1
gradient,9996,1
rulebreaker,2046,2
old,45,55
abajo,4757,2
libyan,7226,2
#nccpsc,9535,1
worrabout,5371,1
workers,2648,4
#boooooo,8580,1
race,100,31
ole,732,8
#booooom,7254,1
cared,2153,3
clueless,4935,3
werd,7818,1
werk,8869,1
terrific,5691,3
unidad,2739,1
positive,4496,8
cards,3485,2
massachusetts#obama,9238,1
tuna,8854,1
#mockthevote,3243,17
global,6114,2
parallels,4143,1
albert,10463,1
oki,6485,1
tune,4915,4
affordable,2501,8
company,1572,7
fighting,4671,2
encourages,5378,1
management,10460,1
west,3054,27
#trdw,4622,1
efficient,5505,3
eyesbig,9944,1
conditioned,6562,1
stapler,2703,5
allow,6201,10
hahahahaha,9073,1
fans,7004,2
one,170,305
recent,5197,2
gueststarred,5580,1
performancehe,1629,1
minute,892,32
excruciating,10569,1
larsen,6705,1
snaps,10487,1
mane#teamobamahomie,9857,1
bigboycan,6635,1
electorate,9711,1
perfect,1000,13
#knucklehead,9957,1
lists,9686,2
classing,8573,1
#honeybooboo,4626,2
flinging,4836,1
separation,2667,5
woody,3940,1
psychotropic,8382,1
moderate,1342,29
weve,6351,4
omg,417,26
#trueblood,1099,1
woods,7410,1
overreached,1241,1
benefiting,3436,1
hapiness,7432,1
baboons,1176,1
nonetheless,6532,1
savage,10259,1
uhtax,6549,1
oms,9658,1
continue,1381,13
grandwizard,4151,1
car#debates,10329,1
assume,3892,3
wooed,2777,1
podium,2019,11
channel,5730,1
#haaaaaannnnnnnnnnnnnnnnnnnnnnnnn,5475,1
enshrined,7065,1
sourit,7035,1
particular,6440,1
threwjeezy,1940,1
podus,7736,1
uselessneither,7272,1
dimwit,8409,1
tuitionlike,7317,1
married,6897,4
wouldve,5312,1
refer,10352,1
faulkner,8608,1
bark,6925,1
compensating,4896,1
rebuke,9201,1
minded,4948,1
anniversaryshit,6848,1
#readbtwnthose,9219,1
ppios,2746,1
defending,1351,4
doormat,9230,1
daisies,10298,1
maths,8473,1
wastefull,1119,1
shown,9906,1
enjoyable,6740,1
#campaign2012,8430,1
#problemsolved,4697,1
wide,5808,1
tail,7622,2
shows,1506,17
#dingding,10568,1
neighbors,2387,1
occupier,10505,1
arrogance,1016,2
#healthcare,6763,3
wealth,2361,4
alex,7913,1
latifah,8001,1
yupp,1543,1
rommmmney,6835,1
smooth,1646,7
#whatanidiot,2724,1
fave,4768,2
execs,3556,1
affirmative,1480,1
anythingamerica,5048,1
mates,2629,1
noooo,9814,1
enamored,9455,1
partly,9245,2
patient,3202,1
yells,3633,2
bats,18,4
yelln,8603,1
recognize,4545,3
bath,10195,1
bitched,9800,1
emphasis,5496,2
lived,4166,5
ensure,1412,2
overand,5812,1
member,4529,3
#mindblown,10237,1
opposites,8865,1
lgbtq,7822,1
scholars,1223,2
terminar,9364,1
noone,5657,1
waves,3434,1
bart,6934,2
sofar,4251,1
bitches,1809,11
buttons,1072,1
#humanrights,2762,2
debatelook,6002,1
register,7897,2
standards,7018,1
heeft,8868,1
landscaper,6215,1
algo,4576,2
tagg,3440,1
comfort,7701,2
bass,5224,2
introduced,10366,1
base,1542,9
strikes,9867,1
bash,1408,5
gratitude,8557,1
#jillstein,3009,1
aankijken,8872,1
pple,3571,1
wantstotally,4265,1
client,10669,1
retweeted,8650,2
conviction,5511,2
anywhere,4772,5
#debate20,10074,1
dialogue,1748,1
twerk,3631,4
str88up,3931,1
fate,4504,3
tang,6264,1
kiss,3451,7
founded,5726,2
band,6659,1
terminal,8400,1
#ohirony,4844,2
friendship,6350,1
michelle,82,27
bank,1945,4
widespread,9694,1
overall,6149,1
bang,1150,4
trains,3052,1
primarily,8282,1
gentleman,6334,2
creepy,1326,6
47th,3786,3
mudfight,9851,2
cream,6069,1
#romneyryan,2223,5
rally,9611,1
rising,3454,1
obamaromney's,7029,1
names,6306,4
bama,3575,1
economics,1479,3
fast,2769,14
namen,9946,1
salesmanship,8531,1
hating,1653,7
named,1462,16
insurance,281,50
alll,9333,2
#yayteachers,8421,1
evidence,4798,4
stimulus,8683,1
sentences,8609,1
vidobama,7915,1
volumes,8354,1
laa,8592,1
drinks,2460,2
lab,1070,1
favourable,8236,1
tale,6630,1
lai,5079,1
tanning,8450,1
blackisthenewblack,9371,1
lap,5426,2
fart,5323,4
talm,8268,3
#education,5971,2
tall,2294,1
las,1384,1
talk,474,130
law,382,16
ihad,5295,1
winners,6876,1
anniversary,85,15
benefited,4805,1
debateevery,10536,1
#bluntwraps,6829,1
constant,1832,2
lessons,3866,3
obviously,980,23
lay,3887,8
thousand,7170,3
comedians,7399,1
disown,3937,1
source,3553,1
take,127,130
caring,3526,6
beerpong,4461,2
willard,1198,18
economies,6169,1
twent,6929,1
waitin,1791,1
gentlemen,1267,3
#nationaldebtjoke,3347,1
hablar,111,1
appearance,4871,2
#presdebate2012,894,2
#moderate,8707,1
fresher,6841,1
deliberate,9528,1
handouts,3503,2
#basegod,4091,1
historic,7298,2
flexes,9418,1
stroke,6473,1
improved,9433,1
freddie,6463,1
govt's,3663,2
nipples,3990,1
shirts,5547,1
actionfoot,9058,1
tweet,172,53
zillions,7681,1
36th,4700,1
carry,8516,3
mentions,1061,7
wild,3973,3
