Word1,Word2,Likilihood Ratio,Frequency,Mean Distance,StandardDeviation,Variance
ask,#cnndebate,10.33422487624648,1,3.0,0.0,0.0
anything,else,34.17167295844564,3,1.0,0.0,0.0
funny,replaced,13.837352044086117,1,3.0,0.0,0.0
candidates,studying,8.395255960640895,1,3.0,0.0,0.0
tells,stay,10.648309894858443,1,3.0,0.0,0.0
interesting,cleaning,11.865960003677152,1,2.0,0.0,0.0
adam,personal,12.281614400583969,1,3.0,0.0,0.0
candidates,recommend,10.619349136429388,1,2.0,0.0,0.0
wow,lame,11.2361666211292,1,1.0,0.0,0.0
looks,mr,9.39997986414403,2,0.0,2.8284271247461903,8.0
para,durante,14.374584822506066,1,2.0,0.0,0.0
tough,questions,10.352615098926776,1,1.0,0.0,0.0
lower,hand,19.5363129749702,2,1.0,0.0,0.0
hell,yeah,65.86865469193698,5,0.9999999999999999,1.4142135623730951,2.0
#excited,come,12.91169909051516,1,1.0,0.0,0.0
gone,take,8.806527090420587,1,1.0,0.0,0.0
race,top,386.0898423099009,28,2.821428571428571,0.9449111825230682,0.892857142857143
world,counting,11.689524580586763,1,2.0,0.0,0.0
reducing,deficit,13.328437976593499,1,2.0,0.0,0.0
training,#debates,8.382637813377542,2,1.0,0.0,0.0
students,#electionclass,10.668612555668382,1,2.0,0.0,0.0
michele,made,11.890279409346078,1,2.0,0.0,0.0
2nd,term,28.63667037739947,2,1.0,0.0,0.0
playing,presidential,11.00511065367914,2,2.5,0.7071067811865476,0.5
much,bull,8.678334219769752,1,1.0,0.0,0.0
hmmm,#voterit,15.11207255922643,1,2.0,0.0,0.0
college,students,70.84746454069648,6,1.0,0.0,0.0
big,#romney2012,9.948245763205307,1,3.0,0.0,0.0
fed,oct,17.343333359188808,1,2.0,0.0,0.0
fed,16th,17.343333359188808,1,3.0,0.0,0.0
due,teacher,12.47885863296753,1,2.0,0.0,0.0
patriotism,#fraudward,11.890279409342853,1,2.0,0.0,0.0
loved,economic,9.721364487678365,1,2.0,0.0,0.0
last,canadian,10.237499368259613,1,1.0,0.0,0.0
fact,#factcheck,11.589781892630079,1,1.0,0.0,0.0
one,streams,8.961824497438496,1,3.0,0.0,0.0
quiet,rule,12.983910497319982,1,1.0,0.0,0.0
important,things,7.93889448127959,1,1.0,0.0,0.0
cnn,voter,10.834661390159425,1,3.0,0.0,0.0
notes,taking,11.002927536402666,1,3.0,0.0,0.0
ideas,mentions,9.660508767644842,1,3.0,0.0,0.0
patriotism,means,8.92764797160629,1,2.0,0.0,0.0
economic,means,18.758335931656575,2,2.5,0.7071067811865476,0.5
cause,touched,11.741836865898065,1,2.0,0.0,0.0
dayton,offering,10.406590180482056,1,2.0,0.0,0.0
ignore,done,9.996758424579781,1,3.0,0.0,0.0
state,big,8.677719952353016,1,3.0,0.0,0.0
corporate,rate,103.24779146276342,8,2.0,0.0,0.0
blame,mess,11.741836865898065,1,2.0,0.0,0.0
increase,take,10.527491468724126,1,1.0,0.0,0.0
takes,romneys,11.689524580578421,1,2.0,0.0,0.0
spend,ur,8.143898236806535,1,1.0,0.0,0.0
#obama,lets,12.946397783335954,3,1.6666666666666667,0.5773502691896257,0.3333333333333333
libertarian,#denverdebate,12.941768912691728,2,3.0,0.0,0.0
man,addresses,10.197298179102738,1,1.0,0.0,0.0
celebrate,#debates,24.24272119019156,6,1.0,0.0,0.0
talks,small,11.002927536408293,1,2.0,0.0,0.0
talking,cheer,10.48310167461467,1,3.0,0.0,0.0
go,cheers,8.538266796098739,1,2.0,0.0,0.0
lehrer,cheers,12.568756447130099,1,2.0,0.0,0.0
top,run,17.404560496807534,2,2.0,1.4142135623730951,2.0
trickle,co,17.3114047042465,2,0.0,4.242640687119285,18.0
friends,obamas,10.668612555668382,1,3.0,0.0,0.0
leads,#respect,16.29689530769746,1,3.0,0.0,0.0
food,birth,13.891614394966268,1,3.0,0.0,0.0
marriage,marijuana,11.723097649532981,1,3.0,0.0,0.0
started,thru,9.65166283199602,1,2.0,0.0,0.0
watch,hour,9.319392836233689,1,2.0,0.0,0.0
jim,voice,9.308802383658985,1,2.0,0.0,0.0
catch,night,10.595051602881092,1,3.0,0.0,0.0
show,talent,12.392724475118229,1,3.0,0.0,0.0
que,dice,28.46241731882712,2,0.5,2.1213203435596424,4.5
vamos,que,13.041860343245652,1,3.0,0.0,0.0
obamas,exactly,8.671576482884745,1,1.0,0.0,0.0
lol,dats,10.274863647909353,1,1.0,0.0,0.0
opening,sticking,11.094769858889713,1,3.0,0.0,0.0
phrase,night,8.143898236807814,1,2.0,0.0,0.0
retarded,wont,14.57103582388546,1,3.0,0.0,0.0
hear,candidates,21.769343418764606,3,2.6666666666666665,0.5773502691896258,0.33333333333333337
country,help,32.7652230045361,4,0.0,2.309401076758503,5.333333333333333
replaced,romney's,8.982385021810234,1,2.0,0.0,0.0
lots,hate,10.448324744045394,1,2.0,0.0,0.0
hate,wondering,11.689524580586763,1,3.0,0.0,0.0
solution,economy,8.297644232378389,1,3.0,0.0,0.0
fail,approach,13.837352044086117,1,2.0,0.0,0.0
watching,tv,15.149146039201014,3,1.0,2.0,4.0
people,asking,12.977136483802326,2,1.0,0.0,0.0
poor,woman,25.50849719564758,3,1.3333333333333333,0.5773502691896257,0.3333333333333333
level,hate,12.368538274170419,1,2.0,0.0,0.0
romney,wearing,10.661364483682974,4,1.5,0.5773502691896257,0.3333333333333333
romney,scary,10.098428906117697,2,2.5,0.7071067811865476,0.5
plan,create,20.81880900743795,3,1.6666666666666667,0.5773502691896257,0.3333333333333333
screen,mean,10.982679598105136,1,1.0,0.0,0.0
sweetheart,sweetie,12.186585326802089,1,3.0,0.0,0.0
go,slots,8.538266796098739,1,2.0,0.0,0.0
watching,right,8.914846512009035,3,2.0,1.0,1.0
vague,ideas,10.280582241467712,1,3.0,0.0,0.0
men,bad,16.69868538030005,2,2.0,0.0,0.0
ignores,question,18.651783844961926,2,2.0,0.0,0.0
stay,please,8.020061007647769,1,2.0,0.0,0.0
con,amrica,48.613508893884095,3,1.0,0.0,0.0
future,fix,9.091501544705295,1,3.0,0.0,0.0
cnn's,voters,10.079941062149118,1,2.0,0.0,0.0
100k,math,9.174567623674108,1,2.0,0.0,0.0
colored,ties,11.130971342802269,1,1.0,0.0,0.0
people,specific,10.067748721677617,2,0.0,2.8284271247461903,8.0
people,sorry,12.257353217988907,2,1.0,2.8284271247461903,8.0
brings,horns,14.70942052933291,1,3.0,0.0,0.0
quality,learning,14.571035823888472,1,3.0,0.0,0.0
tweets,min,12.144197664751317,1,2.0,0.0,0.0
romney,hit,10.098428906117697,2,1.0,0.0,0.0
see,guys,14.555037868755562,2,3.0,0.0,0.0
different,#electionclass,10.452482002511488,1,1.0,0.0,0.0
dayton,ohio,110.33330621975486,8,1.0,0.0,0.0
bit,giving,8.961154560098521,1,2.0,0.0,0.0
know,kool,44.34121759275475,4,2.0,0.0,0.0
o,streaming,12.768778478292521,1,3.0,0.0,0.0
never,late,10.053324503311572,1,2.0,0.0,0.0
care,political,17.598613554517613,2,3.0,0.0,0.0
goes,yea,9.517937729373642,1,1.0,0.0,0.0
changed,anything,10.67495639806085,1,1.0,0.0,0.0
burnin,burnin,17.343333359188808,1,3.0,0.0,0.0
mess,handed,13.328437976593499,1,3.0,0.0,0.0
o,#cnn,11.044316984885917,1,3.0,0.0,0.0
specifics,o,8.499414854479653,1,1.0,0.0,0.0
anything,says,12.416879210994352,2,0.5,2.1213203435596424,4.5
tonight,please,9.104197456758811,2,1.0,0.0,0.0
ur,w,9.010516641164429,1,2.0,0.0,0.0
horrible,#denverdebate,12.941768912691728,2,2.5,0.7071067811865476,0.5
romney's,appears,8.982385021810234,1,2.0,0.0,0.0
manufacturing,energy,10.836300452822272,1,3.0,0.0,0.0
eyes,seems,8.014814692593632,1,2.0,0.0,0.0
pro,thank,12.392724475114449,1,2.0,0.0,0.0
lost,one,13.98255453431949,2,3.0,0.0,0.0
honesty,red,10.397180209046319,1,2.0,0.0,0.0
jim,jobs,11.85027502902392,2,1.0,2.8284271247461903,8.0
si,o,9.803816275891606,1,2.0,0.0,0.0
mins,givin,14.70942052933291,1,1.0,0.0,0.0
100k,campaign,9.879963512619383,1,3.0,0.0,0.0
code,energy,10.836300452822272,1,3.0,0.0,0.0
solutions,less,10.100094263281264,1,1.0,0.0,0.0
card,wondering,12.649191281212154,1,2.0,0.0,0.0
right,#denverdebate,9.096856791493792,4,1.75,0.9574271077563381,0.9166666666666666
orange,see,9.881366931714354,1,3.0,0.0,0.0
ideology,actually,11.03599613598422,1,3.0,0.0,0.0
solution,oil,11.455433981346005,1,3.0,0.0,0.0
big,ole,12.176360855682308,1,1.0,0.0,0.0
policies,tried,11.865960003684393,1,3.0,0.0,0.0
go,cell,9.580624105823539,1,1.0,0.0,0.0
even,meet,10.173088617695235,1,3.0,0.0,0.0
entertaining,actually,9.991480825412367,1,1.0,0.0,0.0
romney,johnson,11.416910670144517,3,0.33333333333333326,2.886751345948129,8.333333333333334
candidates,#electionclass,8.898151521976729,1,1.0,0.0,0.0
next,right,10.561031766556141,2,0.5,3.5355339059327378,12.5
presidential,special,8.427045604753495,1,2.0,0.0,0.0
notes,ap,15.11207255922643,1,3.0,0.0,0.0
romney,robot,8.954737354713671,2,0.0,1.4142135623730951,2.0
biggest,program,10.870642124638309,1,2.0,0.0,0.0
#debate2012,#tcot,15.622086250322013,3,0.33333333333333337,1.1547005383792517,1.3333333333333335
channel,hear,10.595051602881092,1,2.0,0.0,0.0
best,place,9.426199710696778,2,1.0,0.0,0.0
pants,now,9.110422213401499,1,2.0,0.0,0.0
fake,sweetness,14.374584822506066,1,2.0,0.0,0.0
wore,ties,9.212855317528394,1,3.0,0.0,0.0
oh,yah,11.803353742016885,1,1.0,0.0,0.0
mention,closing,10.836300452822272,1,2.0,0.0,0.0
choice,#obama,10.883677800995969,2,2.0,0.0,0.0
speaking,hurting,10.668612555668382,1,3.0,0.0,0.0
empty,#debatewatch,13.041860343245652,1,3.0,0.0,0.0
political,fact,8.213557551157407,1,1.0,0.0,0.0
gets,green,9.996758424579781,1,2.0,0.0,0.0
manufacturing,much,9.41302532399311,1,2.0,0.0,0.0
best,fit,8.652941676436583,1,1.0,0.0,0.0
different,crowd,8.677719952353016,1,1.0,0.0,0.0
goes,part,8.071452706560336,1,2.0,0.0,0.0
sounded,speaking,12.392724475118229,1,2.0,0.0,0.0
married,yea,10.16221314143013,1,3.0,0.0,0.0
picturing,barack,8.961824497438496,1,3.0,0.0,0.0
debating,suit,12.47885863296149,1,3.0,0.0,0.0
cant,wait,10.352615098926776,1,1.0,0.0,0.0
union,base,13.663215438919892,1,1.0,0.0,0.0
barack,mandate,8.961824497438496,1,3.0,0.0,0.0
watching,now,17.928563323663866,5,0.39999999999999997,1.9493588689617927,3.8
trickledown,turning,10.67495639806085,1,2.0,0.0,0.0
domestic,production,12.112191494404094,1,2.0,0.0,0.0
gop,promise,12.568756447140487,1,1.0,0.0,0.0
much,everything,10.595051602881092,1,3.0,0.0,0.0
#obama,head,10.4227275671457,2,0.0,4.242640687119285,18.0
low,sounded,10.355568841914263,1,2.0,0.0,0.0
anything,substance,11.720054552630366,1,2.0,0.0,0.0
change,code,25.84464922821917,2,2.0,0.0,0.0
bs,comes,9.803816275891606,1,1.0,0.0,0.0
even,stronger,10.173088617695235,1,1.0,0.0,0.0
obamas,race,15.776606832480468,2,1.0,0.0,0.0
bold,advantage,16.296895307688843,1,2.0,0.0,0.0
auditorium,denver,11.464816906253475,1,2.0,0.0,0.0
team,screen,13.663215438919892,1,3.0,0.0,0.0
women,health,10.600858010995196,1,1.0,0.0,0.0
forget,specifics,9.564143106708713,1,1.0,0.0,0.0
sold,youth,16.296895307688843,1,3.0,0.0,0.0
#obama2012,lmaoooooo,8.658855875358988,1,1.0,0.0,0.0
new,teaching,9.353422849683731,1,1.0,0.0,0.0
sweetness,#2012presidentialdebate,14.374584822506066,1,2.0,0.0,0.0
talking,trickle,9.95918868130741,2,2.5,0.7071067811865476,0.5
straight,#debate2012,8.205671513990794,1,2.0,0.0,0.0
deny,keystone,14.065809225995537,1,2.0,0.0,0.0
people,ever,9.392998529521378,2,1.5,0.7071067811865476,0.5
bring,table,10.758197312395417,1,3.0,0.0,0.0
candidates,went,7.994993278042529,1,1.0,0.0,0.0
romney,personal,12.193647037461801,4,2.25,0.957427107756338,0.9166666666666665
teachers,#fail,10.572891620751378,1,2.0,0.0,0.0
denver,co,35.64860037934557,3,1.0,0.0,0.0
different,approach,8.677719952353982,1,1.0,0.0,0.0
years,fill,10.235703767627598,1,3.0,0.0,0.0
ur,computer,13.837352044086117,1,3.0,0.0,0.0
patriot,obama,10.84976694706582,2,3.0,0.0,0.0
people,#debate,8.455271465011947,3,1.3333333333333333,0.5773502691896258,0.33333333333333337
loved,seen,10.845064706356375,1,3.0,0.0,0.0
seen,perry,11.890279409342853,1,2.0,0.0,0.0
surplus,e,15.617357398239768,1,3.0,0.0,0.0
mention,key,10.10009426328324,1,3.0,0.0,0.0
key,night,8.678334219772182,1,3.0,0.0,0.0
moment,remember,10.362140032458768,1,2.0,0.0,0.0
scary,faces,14.571035823888472,1,1.0,0.0,0.0
refer,ties,9.212855317528394,1,3.0,0.0,0.0
ahead,#obama,16.524992049191056,2,1.0,0.0,0.0
shits,get,9.00316033605597,1,3.0,0.0,0.0
information,get,9.00316033605597,1,2.0,0.0,0.0
obama,leads,10.84976694706582,2,1.0,0.0,0.0
trouble,looking,10.78615276626163,1,2.0,0.0,0.0
real,people,8.328242693353786,2,1.0,0.0,0.0
science,reading,11.130971342802269,1,2.0,0.0,0.0
arms,help,8.402839590004362,1,3.0,0.0,0.0
help,bought,9.079288470724741,1,3.0,0.0,0.0
asking,help,49.69661351119527,5,2.2,0.447213595499958,0.20000000000000004
whole,night,8.393096717570046,1,1.0,0.0,0.0
turned,guess,13.23244092471029,1,1.0,0.0,0.0
prices,giving,11.340944546222602,1,3.0,0.0,0.0
#sensata,#debate,8.842735462344045,1,1.0,0.0,0.0
approach,life,10.870642124638309,1,2.0,0.0,0.0
empathy,wondering,14.57103582388546,1,3.0,0.0,0.0
elected,clear,12.983910497325084,1,3.0,0.0,0.0
pres,picked,11.803353742016885,1,2.0,0.0,0.0
points,ladies,7.948769001912822,1,3.0,0.0,0.0
strategy,say,8.098728824757316,1,3.0,0.0,0.0
bad,#tlot,10.079941062149118,1,3.0,0.0,0.0
bush's,#election2012,9.261260187367213,1,3.0,0.0,0.0
party,letting,10.845064706356375,1,2.0,0.0,0.0
ohio,colorado,13.065639071963485,1,2.0,0.0,0.0
mitt's,playing,9.188686568039742,1,1.0,0.0,0.0
educated,university,11.889684500546608,1,3.0,0.0,0.0
dig,says,8.635070976717593,1,2.0,0.0,0.0
ever,heard,31.26899102117565,3,1.0,0.0,0.0
use,giving,8.242299510503074,1,3.0,0.0,0.0
handshake,couple,14.065809225993782,1,2.0,0.0,0.0
interesting,approach,9.410610955601442,1,1.0,0.0,0.0
relatable,approach,12.112191494404094,1,1.0,0.0,0.0
voters,graph,10.079941062149118,1,1.0,0.0,0.0
private,solutions,9.946445580735144,1,2.0,0.0,0.0
trickle,government,170.26427368719555,18,1.5,1.465284553774253,2.1470588235294112
keeping,rights,12.983910497325084,1,2.0,0.0,0.0
para,apoyar,14.374584822506066,1,1.0,0.0,0.0
right,now,145.07433994735788,19,1.0,0.0,0.0
nice,touch,17.279670190329227,2,1.5,0.7071067811865476,0.5
got,givin,10.197298179102738,1,2.0,0.0,0.0
left,dem,11.607314378844947,1,2.0,0.0,0.0
voting,fuck,8.532667921380323,1,3.0,0.0,0.0
different,bull,9.212855317528394,1,3.0,0.0,0.0
emotion,speak,13.414452125078952,1,2.0,0.0,0.0
keep,lower,22.060572979507356,3,3.0,0.0,0.0
red,states,13.421502406910918,2,0.0,1.4142135623730951,2.0
blue,red,139.5542614569539,14,0.1428571428571428,2.5975474485084478,6.747252747252746
funny,fact,9.135132023024454,1,3.0,0.0,0.0
business,makes,9.753396093382094,1,1.0,0.0,0.0
pin,late,9.336316387794838,1,3.0,0.0,0.0
dats,love,8.901388485838208,1,2.0,0.0,0.0
first,actually,16.76437598343591,4,3.0,0.0,0.0
followed,personal,12.281614400583969,1,3.0,0.0,0.0
debates,broadcast,9.04404086937214,1,3.0,0.0,0.0
now,#romneysucks,9.110422213401499,1,1.0,0.0,0.0
different,none,12.176360855682308,1,3.0,0.0,0.0
minute,half,25.359903517833885,2,0.5,3.5355339059327378,12.5
human,#presidentialdebates,12.368538274170419,1,2.0,0.0,0.0
pin,larger,23.20318280259282,2,2.0,0.0,0.0
mitt,coming,13.795304480257002,3,1.0,3.4641016151377544,12.0
fill,#debate2012,9.247270054085973,1,2.0,0.0,0.0
screen,tell,8.86132132813158,1,2.0,0.0,0.0
giving,gotta,9.34216045088013,1,3.0,0.0,0.0
personal,ohio,8.014814692593632,1,3.0,0.0,0.0
bush,left,22.311633249769073,2,1.0,0.0,0.0
production,higher,12.983910497319982,1,2.0,0.0,0.0
lost,mind,10.112009164325883,1,2.0,0.0,0.0
control,w,9.010516641164429,1,2.0,0.0,0.0
mitt,lowkey,12.919830807020073,2,1.0,2.8284271247461903,8.0
credit,issues,12.91169909051516,1,1.0,0.0,0.0
want,tell,18.248836295237766,3,2.3333333333333335,0.5773502691896258,0.33333333333333337
gets,mentions,8.472710103503118,1,3.0,0.0,0.0
campaign,managers,12.510381213752215,1,1.0,0.0,0.0
#romneyeconomy,#debatewatch,13.041860343245652,1,1.0,0.0,0.0
pretty,romney,13.632309165955235,4,1.25,1.5,2.25
corner,democrats,14.571035823888472,1,3.0,0.0,0.0
lines,lies,11.205070084273942,1,1.0,0.0,0.0
eyebrow,lying,14.374584822506066,1,3.0,0.0,0.0
smaller,govt,10.982679598101015,1,1.0,0.0,0.0
candidates,silent,9.575300223365929,1,2.0,0.0,0.0
season,politician,15.250515493915763,1,1.0,0.0,0.0
mitt,se,14.636732709401656,3,2.0,0.0,0.0
huge,twitter,12.768778478292521,1,1.0,0.0,0.0
#mittromney,shirt,12.392724475118229,1,1.0,0.0,0.0
always,tries,12.186585326794372,1,1.0,0.0,0.0
lower,corp,56.9096234802233,4,1.5,0.5773502691896257,0.3333333333333333
lower,#tax,12.510381213752215,1,3.0,0.0,0.0
lower,rates,23.05442424857665,2,2.5,0.7071067811865476,0.5
clinton,best,7.977251211224036,1,3.0,0.0,0.0
always,posing,13.23244092471029,1,1.0,0.0,0.0
talking,marijuana,9.439227688676027,1,3.0,0.0,0.0
twitter,smell,11.723097649532981,1,2.0,0.0,0.0
supposed,tell,8.242879603507845,1,2.0,0.0,0.0
undecided,respond,7.972276084584536,1,2.0,0.0,0.0
favorite,debates,8.140532776310039,1,3.0,0.0,0.0
creation,starts,8.790168982052307,1,2.0,0.0,0.0
teachers,#education,8.851810622672474,1,3.0,0.0,0.0
starts,showing,9.694959593528587,1,3.0,0.0,0.0
puts,class,8.402839590004362,1,3.0,0.0,0.0
#obama,new,8.622603237294015,3,0.3333333333333335,2.081665999466133,4.333333333333334
path,solutions,10.100094263281264,1,3.0,0.0,0.0
denver,los,9.546001651593684,1,3.0,0.0,0.0
take,rights,7.90360209624437,1,3.0,0.0,0.0
great,votes,8.898151521972586,1,2.0,0.0,0.0
used,conversations,12.768778478292521,1,3.0,0.0,0.0
create,business,9.662688761833977,1,3.0,0.0,0.0
take,women,15.85202386753744,2,1.0,0.0,0.0
trickle,govt,65.94445362075477,6,2.0,0.0,0.0
e,o,11.044316984885917,1,2.0,0.0,0.0
obamas,forgot,21.4545327069588,2,2.0,0.0,0.0
cheers,#debate2012,8.205671513990794,1,1.0,0.0,0.0
family,hurting,11.889684500548725,1,1.0,0.0,0.0
obummer,minutes,12.076377413864016,1,3.0,0.0,0.0
stream,online,13.891614394966268,1,3.0,0.0,0.0
hear,3rd,23.36002964779165,2,1.0,0.0,0.0
cheer,boo,14.087948942951378,1,2.0,0.0,0.0
points,right,8.467703147855786,2,1.0,0.0,0.0
pay,attention,13.328437976593499,1,1.0,0.0,0.0
states,romneys,8.25691756878922,1,3.0,0.0,0.0
voter,#nobama,8.64223561875491,1,2.0,0.0,0.0
s,approach,9.26809818559471,1,1.0,0.0,0.0
presidential,colorado,8.427045604753495,1,3.0,0.0,0.0
lines,correct,12.47885863296753,1,2.0,0.0,0.0
get,#gop,9.00316033605597,1,2.0,0.0,0.0
income,people,23.64150413290696,3,1.0,0.0,0.0
people,many,16.36474621435042,3,0.33333333333333326,2.3094010767585034,5.333333333333334
wow,score,10.557619012574563,1,1.0,0.0,0.0
romney,la,12.639898436716464,4,0.0,3.4641016151377544,12.0
r,tweeting,10.004753704376185,1,3.0,0.0,0.0
liked,romney's,7.941487140048416,1,2.0,0.0,0.0
hands,thinking,9.670733575086274,1,3.0,0.0,0.0
republicans,always,11.50762988790008,1,1.0,0.0,0.0
agree,hashtag,9.91691190784507,1,3.0,0.0,0.0
people,#denverdebate,14.844990846518613,6,1.1666666666666667,2.228601953392904,4.966666666666667
birth,w,10.78615276626163,1,3.0,0.0,0.0
romney's,goals,8.982385021810234,1,2.0,0.0,0.0
answer,pivot,9.498594538064602,1,3.0,0.0,0.0
guess,ahead,12.186585326794372,1,2.0,0.0,0.0
back,home,15.473881038037462,2,1.0,0.0,0.0
teleprompter,trouble,12.649191281212154,1,3.0,0.0,0.0
comienza,primer,14.571035823888472,1,2.0,0.0,0.0
help,job,16.87153878554045,3,1.0,3.4641016151377544,12.0
accuses,trillion,16.29689530769746,1,3.0,0.0,0.0
right,choose,15.05578915558445,2,2.0,0.0,0.0
looking,old,9.879963512619383,1,1.0,0.0,0.0
party,destroyed,11.890279409342853,1,3.0,0.0,0.0
see,somebody,8.162385609985684,1,1.0,0.0,0.0
#denverdebate,#lnyhbt,15.823223199848208,2,1.5,0.7071067811865476,0.5
giving,idea,10.100094263281264,1,3.0,0.0,0.0
help,part,13.807746281669296,2,2.5,0.7071067811865476,0.5
mano,que,13.041860343250477,1,3.0,0.0,0.0
gary,jill,12.791321692283077,1,2.0,0.0,0.0
vivo,online,14.57103582388546,1,2.0,0.0,0.0
sounds,interesting,8.807797218897065,1,2.0,0.0,0.0
#debate2012,#mittromney,11.573165606687041,2,0.5,2.1213203435596424,4.5
let,lls,11.155326909751,1,3.0,0.0,0.0
ole,botox,17.343333359188808,1,3.0,0.0,0.0
wow,thanks,8.36164665343972,1,1.0,0.0,0.0
anniversaries,opens,11.340944546222602,1,3.0,0.0,0.0
economy,issues,15.984503932813453,2,0.5,3.5355339059327378,12.5
cnn's,allow,12.983910497319982,1,3.0,0.0,0.0
yall,ties,9.546642363564246,1,1.0,0.0,0.0
anything,supporting,10.67495639806085,1,2.0,0.0,0.0
follow,bush,9.5641431067057,1,1.0,0.0,0.0
af,make,8.402839590004362,1,1.0,0.0,0.0
presidential,wit,8.427045604753495,1,2.0,0.0,0.0
relatable,right,19.024042348548342,2,1.5,0.7071067811865476,0.5
mean,unemployed,8.67157648288321,1,3.0,0.0,0.0
reach,party,11.890279409342853,1,2.0,0.0,0.0
get,#fourmoreyears,7.962204056724879,1,2.0,0.0,0.0
silence,rule,14.70942052933291,1,1.0,0.0,0.0
niggas,baby,13.414452125078952,1,3.0,0.0,0.0
ap,easy,15.617357398232166,1,3.0,0.0,0.0
time,actually,16.230150389831806,3,2.0,0.0,0.0
happy,flotus,16.68571457170671,2,0.5,3.5355339059327378,12.5
moving,http,11.044316984885917,1,2.0,0.0,0.0
happy,smfh,8.33542565632608,1,3.0,0.0,0.0
minute,specifics,9.34216045088013,1,3.0,0.0,0.0
graduating,college,12.510381213752215,1,1.0,0.0,0.0
chicago,w,9.546001651597976,1,3.0,0.0,0.0
actually,watching,13.336379778500714,3,1.6666666666666667,1.1547005383792517,1.3333333333333335
ask,question,12.979567086339017,2,2.5,0.7071067811865476,0.5
full,college,8.788767068591056,1,2.0,0.0,0.0
prepared,ready,9.575937919690517,1,2.0,0.0,0.0
follow,policies,9.410610955601442,1,2.0,0.0,0.0
happy,classy,8.33542565632608,1,3.0,0.0,0.0
half,debator,14.70942052933291,1,2.0,0.0,0.0
low,college,57.34778829128982,6,1.5000000000000002,1.7606816861659011,3.1000000000000005
unemployed,met,8.125283760162006,1,3.0,0.0,0.0
addressing,lady,11.155326909751,1,2.0,0.0,0.0
rate,chicago,9.317817512606211,1,2.0,0.0,0.0
jobs,months,9.716450842095583,2,2.0,0.0,0.0
gotta,specific,8.261878316272714,1,3.0,0.0,0.0
city,hurting,12.983910497325084,1,2.0,0.0,0.0
destroyed,us,9.15500050629241,1,1.0,0.0,0.0
nice,joke,13.461254794118986,2,2.0,1.4142135623730951,2.0
policy,cut,8.002170011230845,1,3.0,0.0,0.0
luck,mitt,10.070539273227908,2,2.0,0.0,0.0
economic,policy,66.26404384111356,7,0.5714285714285714,1.618347187425374,2.619047619047619
like,mine,8.233622441138447,1,1.0,0.0,0.0
game,hmmm,10.053324503304907,1,3.0,0.0,0.0
back,http,9.694959593528587,1,1.0,0.0,0.0
years,#denverdebate,11.787452718557688,4,1.5,1.0,1.0000000000000002
butt,ya,12.568756447130099,1,2.0,0.0,0.0
fun,amen,14.374584822502811,1,3.0,0.0,0.0
#youtubepolitics,voice,12.368538274170419,1,2.0,0.0,0.0
tweeting,votes,10.911059489457273,1,2.0,0.0,0.0
reducing,oil,13.041860343245652,1,1.0,0.0,0.0
less,second,10.10009426328324,1,1.0,0.0,0.0
met,mention,8.794993602287548,1,2.0,0.0,0.0
ya,gotta,9.889851713880972,1,1.0,0.0,0.0
old,kind,11.741836865898065,1,3.0,0.0,0.0
romney,wondering,10.098428906117697,2,0.0,2.8284271247461903,8.0
#zingers,gonna,9.262458493343686,1,2.0,0.0,0.0
pres,clear,9.174567623674108,1,3.0,0.0,0.0
much,details,8.393096717570046,1,2.0,0.0,0.0
move,#mittromney,30.851719659041834,3,1.3333333333333333,0.5773502691896257,0.3333333333333333
flag,smaller,8.409774605946723,1,2.0,0.0,0.0
crowd,gonna,7.993797701731154,1,1.0,0.0,0.0
solid,wtf,11.407292398580438,1,3.0,0.0,0.0
patriotism,#ndaaruling,10.845064706361711,1,1.0,0.0,0.0
barack,pretending,7.920985014954262,1,3.0,0.0,0.0
economic,#ndaaruling,9.721364487680034,1,2.0,0.0,0.0
new,#ndaaruling,9.353422849689423,1,3.0,0.0,0.0
free,control,10.584414004159157,1,2.0,0.0,0.0
politician,babe,16.29689530769746,1,1.0,0.0,0.0
starts,shouting,9.694959593528587,1,3.0,0.0,0.0
best,subject,8.652941676436583,1,1.0,0.0,0.0
companies,creating,13.041860343245652,1,3.0,0.0,0.0
folks,fly,11.889684500546608,1,3.0,0.0,0.0
creating,#debate2012,15.085350221425927,2,2.0,0.0,0.0
wtf,msnbc,14.374584822506066,1,1.0,0.0,0.0
w,illuminati,12.510381213752215,1,1.0,0.0,0.0
bad,smh,20.866765052956538,2,2.0,0.0,0.0
gas,production,14.57103582388546,1,1.0,0.0,0.0
people,work,8.445589376864746,2,0.0,4.242640687119285,18.0
smaller,bet,10.600858010988674,1,3.0,0.0,0.0
commence,tweeting,12.635404461604917,1,2.0,0.0,0.0
dan,la,22.075188664883356,2,1.0,0.0,0.0
investment,get,7.962204056724879,1,1.0,0.0,0.0
obama,announce,10.84976694706582,2,2.0,0.0,0.0
#debatedenver,welcome,14.087948942946525,1,1.0,0.0,0.0
time,pregnant,8.352278721395948,1,2.0,0.0,0.0
young,people,53.70982091162662,6,1.0,0.0,0.0
right,camera,15.588881987442406,2,2.5,0.7071067811865476,0.5
concerned,watching,8.411478896277686,1,2.0,0.0,0.0
hood,say,8.774652679216778,1,3.0,0.0,0.0
michelle,years,19.772635813786337,4,0.5,2.3804761428476167,5.666666666666667
