Word,Prob,Freq,Index
smartest,0.00007,2,1555
left,0.00007,2,1554
drill,0.00007,2,1549
rip,0.00007,2,1537
finna,0.00007,2,1519
doll,0.00007,2,1508
games,0.00007,2,1505
spew,0.00007,2,1489
gears,0.00007,2,1488
underwear,0.00007,2,1485
soo,0.00007,2,1475
puked,0.00007,2,1460
audience,0.00007,2,1445
form,0.00007,2,1442
freedom,0.00007,2,1430
wars,0.00007,2,1389
grin,0.00007,2,1368
#lies,0.00007,2,1356
basketball,0.00007,2,1350
described,0.00007,2,1344
amazing,0.00007,2,1327
stafford,0.00007,2,1323
sm,0.00007,2,1318
indeed,0.00007,2,1312
blames,0.00007,2,1291
elected,0.00007,2,1234
unlike,0.00007,2,1227
breathing,0.00007,2,1207
largest,0.00007,2,1192
whoopin,0.00007,2,1184
spider,0.00007,2,1147
q1,0.00007,2,1125
bore,0.00007,2,1117
tired,0.00007,2,1107
ipad,0.00007,2,1075
discussing,0.00007,2,1057
introduction,0.00007,2,1047
neck,0.00007,2,1043
expensive,0.00007,2,1030
surprisingly,0.00007,2,1027
short,0.00007,2,1021
detailed,0.00007,2,1011
tower,0.00007,2,978
nakatomi,0.00007,2,977
gruber,0.00007,2,975
hans,0.00007,2,974
threatening,0.00007,2,965
pro,0.00007,2,960
rest,0.00007,2,953
mexico,0.00007,2,944
dubya,0.00007,2,937
tips,0.00007,2,916
isnt,0.00007,2,889
smirked,0.00007,2,876
wild,0.00007,2,871
asks,0.00007,2,851
affordable,0.00007,2,840
agreements,0.00007,2,830
blacks,0.00007,2,821
cbs,0.00007,2,796
laughed,0.00007,2,793
train,0.00007,2,792
brown,0.00007,2,783
eyeballs,0.00007,2,782
account,0.00007,2,781
risk,0.00007,2,775
accurate,0.00007,2,755
#elections,0.00007,2,696
proper,0.00007,2,694
#sorry,0.00007,2,692
successful,0.00007,2,658
thinkin,0.00007,2,624
journalist,0.00007,2,591
driving,0.00007,2,577
breath,0.00007,2,570
sleazy,0.00007,2,564
besides,0.00007,2,532
items,0.00007,2,517
sale,0.00007,2,516
laughter,0.00007,2,511
headed,0.00007,2,492
selfish,0.00007,2,490
changed,0.00007,2,482
race,0.00007,2,453
stickers,0.00007,2,443
complex,0.00007,2,440
smoove,0.00007,2,437
retweet,0.00007,2,426
detention,0.00007,2,420
indefinite,0.00007,2,419
ruling,0.00007,2,416
y,0.00007,2,414
save,0.00007,2,405
#fnrdebate,0.00007,2,401
resources,0.00007,2,394
focusing,0.00007,2,388
matched,0.00007,2,366
number,0.00007,2,289
meeting,0.00007,2,288
hospital,0.00007,2,280
died,0.00007,2,279
trusted,0.00007,2,272
meter,0.00007,2,266
market,0.00007,2,264
tickled,0.00007,2,240
pics,0.00007,2,224
punk,0.00007,2,218
peele,0.00007,2,174
blown,0.00007,2,125
recession,0.00007,2,112
compare,0.00007,2,106
president's,0.00007,2,79
heads,0.00007,2,26
fack,0.00003,1,8517
#skeevesmeout,0.00003,1,8513
nobodys,0.00003,1,8512
choked,0.00003,1,8511
headass,0.00003,1,8510
beyond,0.00003,1,8509
infinity,0.00003,1,8508
lightyear,0.00003,1,8507
webmd's,0.00003,1,8505
placementioning,0.00003,1,8504
axs,0.00003,1,8503
warned,0.00003,1,8501
sack,0.00003,1,8500
likeability,0.00003,1,8498
#humpda,0.00003,1,8497
#takis,0.00003,1,8496
#dosxx,0.00003,1,8495
#nofilter,0.00003,1,8494
weekend,0.00003,1,8493
waaait,0.00003,1,8492
comin,0.00003,1,8485
pinocchio,0.00003,1,8482
hnic,0.00003,1,8480
hookin,0.00003,1,8479
margin,0.00003,1,8478
soft,0.00003,1,8477
wstrange,0.00003,1,8476
obamaaaaaaaa,0.00003,1,8475
videos,0.00003,1,8472
process,0.00003,1,8461
lehrers,0.00003,1,8460
#truetweet,0.00003,1,8458
miners,0.00003,1,8457
sand,0.00003,1,8453
nauseous,0.00003,1,8452
#smallgovernment,0.00003,1,8446
correction,0.00003,1,8445
jmt,0.00003,1,8444
commons,0.00003,1,8442
delete,0.00003,1,8438
#made,0.00003,1,8437
hombre,0.00003,1,8436
#bostonbakedbeans,0.00003,1,8435
papo,0.00003,1,8434
yooo,0.00003,1,8433
bwhahaahah,0.00003,1,8432
cutdown,0.00003,1,8431
mirror,0.00003,1,8428
stabs,0.00003,1,8426
hirschhorn,0.00003,1,8423
#blogforobama,0.00003,1,8414
rombot,0.00003,1,8411
expenditure,0.00003,1,8410
indipendence,0.00003,1,8409
recipe,0.00003,1,8408
cuur,0.00003,1,8407
zon't,0.00003,1,8406
sexiest,0.00003,1,8405
shudders,0.00003,1,8404
business's,0.00003,1,8403
routines,0.00003,1,8397
overtime,0.00003,1,8396
remote,0.00003,1,8395
intimate,0.00003,1,8389
appealing,0.00003,1,8382
chemistry,0.00003,1,8381
organic,0.00003,1,8380
narrating,0.00003,1,8379
studies,0.00003,1,8378
tard,0.00003,1,8376
fag,0.00003,1,8375
dimple,0.00003,1,8369
windsor,0.00003,1,8368
energetically,0.00003,1,8365
#mittromny,0.00003,1,8364
rn,0.00003,1,8363
buliding,0.00003,1,8362
thr,0.00003,1,8361
rawest,0.00003,1,8357
absentee,0.00003,1,8352
dow,0.00003,1,8351
feelings,0.00003,1,8350
softballs,0.00003,1,8349
matt,0.00003,1,8345
waaaaayyy,0.00003,1,8344
focuses,0.00003,1,8343
intoxicated,0.00003,1,8342
pose,0.00003,1,8341
glance,0.00003,1,8340
#dumbass,0.00003,1,8339
fc,0.00003,1,8338
chelsea,0.00003,1,8337
slowly,0.00003,1,8330
mega,0.00003,1,8328
shoes,0.00003,1,8327
twitches,0.00003,1,8326
persuade,0.00003,1,8323
oneliners,0.00003,1,8322
surely,0.00003,1,8321
toyota,0.00003,1,8320
paul's,0.00003,1,8316
gross,0.00003,1,8314
bud,0.00003,1,8310
one's,0.00003,1,8309
lotta,0.00003,1,8308
knight,0.00003,1,8307
#libertarian,0.00003,1,8306
#denverdebateyeah,0.00003,1,8305
toy,0.00003,1,8292
pave,0.00003,1,8289
happing,0.00003,1,8288
#nbc,0.00003,1,8285
#cnbc,0.00003,1,8284
#presidentialdebats,0.00003,1,8283
codes,0.00003,1,8282
resecitated,0.00003,1,8275
mencken,0.00003,1,8274
hl,0.00003,1,8273
presentfuture,0.00003,1,8272
frequency,0.00003,1,8267
likeeeeeee,0.00003,1,8266
mittbot,0.00003,1,8264
suspense,0.00003,1,8263
helpless,0.00003,1,8262
aboutlmaooo,0.00003,1,8261
#ibadan,0.00003,1,8260
skewedoh,0.00003,1,8258
cracker,0.00003,1,8257
provided,0.00003,1,8256
eclipsed,0.00003,1,8255
14mins,0.00003,1,8254
truely,0.00003,1,8251
#garyjohnson,0.00003,1,8249
#johnson2012,0.00003,1,8248
situation,0.00003,1,8247
fiscal,0.00003,1,8246
chikfila,0.00003,1,8245
wendy's,0.00003,1,8244
manager,0.00003,1,8243
disrepectful,0.00003,1,8241
fish,0.00003,1,8236
drowning,0.00003,1,8235
execute,0.00003,1,8233
5steps,0.00003,1,8232
okok,0.00003,1,8231
hook,0.00003,1,8229
romneyyou,0.00003,1,8228
gooddid,0.00003,1,8227
blackness,0.00003,1,8226
mlb,0.00003,1,8225
formula,0.00003,1,8219
sleek,0.00003,1,8218
trim,0.00003,1,8214
furrowing,0.00003,1,8213
eyebrows,0.00003,1,8212
sweat,0.00003,1,8211
abnormally,0.00003,1,8209
sexyand,0.00003,1,8208
gotdammnnn,0.00003,1,8207
#2012romneyryan,0.00003,1,8203
#iloveyouobama,0.00003,1,8193
proving,0.00003,1,8192
choke,0.00003,1,8188
rusher,0.00003,1,8186
korea,0.00003,1,8185
#ricksantorum,0.00003,1,8184
#worstrepublicanever,0.00003,1,8183
backers,0.00003,1,8182
daughter,0.00003,1,8181
leabes,0.00003,1,8179
hears,0.00003,1,8178
couch,0.00003,1,8177
##denverdebate,0.00003,1,8176
fifteen,0.00003,1,8174
bitchass,0.00003,1,8172
libations,0.00003,1,8171
assi'm,0.00003,1,8170
slavery,0.00003,1,8169
rey,0.00003,1,8168
sumone,0.00003,1,8167
curve,0.00003,1,8166
campaigns,0.00003,1,8165
dubs,0.00003,1,8158
moe,0.00003,1,8157
gold,0.00003,1,8152
prickkk,0.00003,1,8151
tarnished,0.00003,1,8148
certain,0.00003,1,8147
novella,0.00003,1,8134
steampunk,0.00003,1,8133
nanohydraulics,0.00003,1,8132
settings,0.00003,1,8131
factory,0.00003,1,8130
latinocolored,0.00003,1,8129
tvstfu,0.00003,1,8121
fullof,0.00003,1,8120
woooohooooo,0.00003,1,8119
freeman,0.00003,1,8118
bussed,0.00003,1,8117
clap,0.00003,1,8116
jokei'm,0.00003,1,8115
mayer,0.00003,1,8108
dbate,0.00003,1,8102
bidnesses,0.00003,1,8100
#thatisit,0.00003,1,8099
humanity,0.00003,1,8098
rant,0.00003,1,8097
profits,0.00003,1,8096
administrations,0.00003,1,8095
#pols405,0.00003,1,8094
bs'ing,0.00003,1,8075
sumthn,0.00003,1,8074
orr,0.00003,1,8073
niggahh,0.00003,1,8072
suckk,0.00003,1,8071
department,0.00003,1,8070
#goromney,0.00003,1,8069
chalkboard,0.00003,1,8068
cursing,0.00003,1,8064
compelling,0.00003,1,8062
oddly,0.00003,1,8061
obamaromney,0.00003,1,8060
urkin,0.00003,1,8059
vc,0.00003,1,8058
harlem,0.00003,1,8057
ss,0.00003,1,8056
tapped,0.00003,1,8055
#obamabiden2012,0.00003,1,8045
#baystate,0.00003,1,8043
#boston,0.00003,1,8042
#ma,0.00003,1,8041
#nutty,0.00003,1,8040
professorlawyer,0.00003,1,8039
liz,0.00003,1,8038
#doubtwouldwork,0.00003,1,8033
mosques,0.00003,1,8032
#somfs,0.00003,1,8031
dream,0.00003,1,8030
crusty,0.00003,1,8029
amenity,0.00003,1,8025
soaking,0.00003,1,8024
baby#debate2012,0.00003,1,8023
cues,0.00003,1,8022
visual,0.00003,1,8021
#parksandcoconutromney,0.00003,1,8008
meni,0.00003,1,8002
distinguished,0.00003,1,8001
#sidenote,0.00003,1,8000
cuba,0.00003,1,7999
soapy,0.00003,1,7997
edited,0.00003,1,7995
vaginal,0.00003,1,7992
jobshasn't,0.00003,1,7987
globularist,0.00003,1,7976
circumstances,0.00003,1,7974
stoner,0.00003,1,7966
circles,0.00003,1,7965
wrinkle,0.00003,1,7964
spiting,0.00003,1,7963
polyester,0.00003,1,7960
plugs,0.00003,1,7959
#politicalpuns,0.00003,1,7958
experts,0.00003,1,7955
experienced,0.00003,1,7947
bimbo,0.00003,1,7946
remembers,0.00003,1,7942
#flipflop,0.00003,1,7941
device,0.00003,1,7940
flops,0.00003,1,7938
suffering,0.00003,1,7932
individuals,0.00003,1,7931
cauz,0.00003,1,7930
chic,0.00003,1,7929
catdaddy,0.00003,1,7927
sunset,0.00003,1,7926
girlfriend,0.00003,1,7925
upperarm,0.00003,1,7920
firm,0.00003,1,7919
visible,0.00003,1,7918
canary,0.00003,1,7911
swallowed,0.00003,1,7910
#answerthequestion,0.00003,1,7909
subsidies,0.00003,1,7908
replacing,0.00003,1,7907
airplanes,0.00003,1,7902
1990s,0.00003,1,7897
#smallbiz,0.00003,1,7896
foster,0.00003,1,7895
debtoppression,0.00003,1,7894
#sad,0.00003,1,7893
#foreignpolicy,0.00003,1,7892
#romneyforpresident,0.00003,1,7891
#electionof2012,0.00003,1,7890
someday,0.00003,1,7889
weirdobuhl,0.00003,1,7884
contacts,0.00003,1,7881
offstage,0.00003,1,7880
gleaming,0.00003,1,7879
#letsdebate,0.00003,1,7878
#aphg,0.00003,1,7877
ldcs,0.00003,1,7876
providing,0.00003,1,7875
destroying,0.00003,1,7866
undependableover,0.00003,1,7865
unreliable,0.00003,1,7864
opppps,0.00003,1,7863
reddish,0.00003,1,7862
bright,0.00003,1,7861
publicist,0.00003,1,7860
obamaphone,0.00003,1,7858
joining,0.00003,1,7857
ay,0.00003,1,7856
fancy,0.00003,1,7854
toll,0.00003,1,7849
palin's,0.00003,1,7848
oughta,0.00003,1,7846
whinen,0.00003,1,7845
villager,0.00003,1,7844
gregory,0.00003,1,7843
advising,0.00003,1,7842
libyans,0.00003,1,7840
courage,0.00003,1,7839
amb,0.00003,1,7838
afrontat,0.00003,1,7837
dona,0.00003,1,7833
fa,0.00003,1,7829
sholl,0.00003,1,7827
perfected,0.00003,1,7823
molester,0.00003,1,7822
#fuckyall,0.00003,1,7821
brake,0.00003,1,7820
spring,0.00003,1,7819
shidd,0.00003,1,7818
uhmi,0.00003,1,7817
civil,0.00003,1,7816
#geteducated,0.00003,1,7814
fuckboy,0.00003,1,7813
carnage,0.00003,1,7812
verbal,0.00003,1,7811
onslaught,0.00003,1,7810
unleash,0.00003,1,7809
segregated,0.00003,1,7807
#butactually,0.00003,1,7804
#hasthag,0.00003,1,7803
taylor,0.00003,1,7802
#southamerica,0.00003,1,7801
nooooooooo,0.00003,1,7797
jake,0.00003,1,7796
exercise,0.00003,1,7788
plz,0.00003,1,7787
#openminded,0.00003,1,7784
gm's,0.00003,1,7782
rimney,0.00003,1,7778
dean,0.00003,1,7777
intelligence,0.00003,1,7776
lemme,0.00003,1,7775
rugrats,0.00003,1,7772
cringe,0.00003,1,7771
wthe,0.00003,1,7770
biofuelslike,0.00003,1,7769
#blocked,0.00003,1,7766
economyyy,0.00003,1,7765
votinnn,0.00003,1,7764
pleasseee,0.00003,1,7763
geeked,0.00003,1,7753
repub,0.00003,1,7750
#lfc,0.00003,1,7746
search,0.00003,1,7745
championed,0.00003,1,7744
republican's,0.00003,1,7743
overdose,0.00003,1,7742
stops,0.00003,1,7741
axes,0.00003,1,7738
cards,0.00003,1,7737
casino,0.00003,1,7736
iphones,0.00003,1,7731
smiled,0.00003,1,7730
outsourced,0.00003,1,7729
michigan,0.00003,1,7724
americayou,0.00003,1,7723
rx,0.00003,1,7722
yessss,0.00003,1,7721
cocky,0.00003,1,7720
connecting,0.00003,1,7719
personable,0.00003,1,7717
whooville,0.00003,1,7715
realizing,0.00003,1,7714
uncle's,0.00003,1,7713
crashed,0.00003,1,7711
gb,0.00003,1,7710
comedians,0.00003,1,7703
criticisms,0.00003,1,7702
witty,0.00003,1,7701
#actualmittquotes,0.00003,1,7700
possible#presidentialdebate,0.00003,1,7699
outlines,0.00003,1,7697
ave,0.00003,1,7696
police,0.00003,1,7694
#ladyparts,0.00003,1,7693
girlsyou,0.00003,1,7692
handles,0.00003,1,7690
lands,0.00003,1,7689
shuttered,0.00003,1,7688
sideburnssit,0.00003,1,7683
toned,0.00003,1,7682
schoolmy,0.00003,1,7679
sht,0.00003,1,7678
romneythere,0.00003,1,7675
trex,0.00003,1,7674
buuuuuut,0.00003,1,7667
playbyplay,0.00003,1,7666
description,0.00003,1,7664
pledges,0.00003,1,7663
hunters,0.00003,1,7662
ghost,0.00003,1,7661
romneywhat,0.00003,1,7660
#uspol,0.00003,1,7653
sprayon,0.00003,1,7643
rated,0.00003,1,7638
shitting,0.00003,1,7636
homie,0.00003,1,7628
victims,0.00003,1,7626
accident,0.00003,1,7625
yearsmake,0.00003,1,7612
shed,0.00003,1,7611
unconscious,0.00003,1,7610
mostly,0.00003,1,7609
criticizing,0.00003,1,7607
ihs,0.00003,1,7598
muh,0.00003,1,7597
#hardcoredebatequestions,0.00003,1,7596
wig,0.00003,1,7595
dag,0.00003,1,7594
regards,0.00003,1,7593
payments,0.00003,1,7592
invested,0.00003,1,7591
productive,0.00003,1,7589
comic,0.00003,1,7582
pursued,0.00003,1,7581
elephants,0.00003,1,7580
shalt,0.00003,1,7579
thou,0.00003,1,7578
#blahblahblah,0.00003,1,7574
stable,0.00003,1,7573
twit,0.00003,1,7572
admire,0.00003,1,7571
dopest,0.00003,1,7570
compliment,0.00003,1,7569
voiceshudders,0.00003,1,7568
#nbcdebates,0.00003,1,7567
syrians,0.00003,1,7566
headlights,0.00003,1,7563
deer,0.00003,1,7562
gays,0.00003,1,7561
programmed,0.00003,1,7560
handsome#justsayin,0.00003,1,7557
#immaletyoufinish,0.00003,1,7556
interrupt,0.00003,1,7555
westor,0.00003,1,7554
treatsonly,0.00003,1,7552
#univision,0.00003,1,7551
walking,0.00003,1,7550
holiday,0.00003,1,7547
jr,0.00003,1,7546
luther,0.00003,1,7545
seeking,0.00003,1,7543
authority,0.00003,1,7534
cutie,0.00003,1,7531
tits,0.00003,1,7526
hangover,0.00003,1,7525
prepare,0.00003,1,7524
nip,0.00003,1,7523
#rmoney,0.00003,1,7519
beforehand,0.00003,1,7517
restored,0.00003,1,7515
jr's,0.00003,1,7514
kiper,0.00003,1,7513
warmer,0.00003,1,7511
#getoutandvote,0.00003,1,7499
#eeekk,0.00003,1,7498
#kind,0.00003,1,7497
tweed,0.00003,1,7488
organs,0.00003,1,7487
harvest,0.00003,1,7486
journo,0.00003,1,7485
closelyor,0.00003,1,7484
corps,0.00003,1,7483
follows,0.00003,1,7482
marine,0.00003,1,7481
topicwe,0.00003,1,7478
poke,0.00003,1,7475
devils,0.00003,1,7473
sink,0.00003,1,7471
boaa,0.00003,1,7470
incl,0.00003,1,7465
spiritually,0.00003,1,7464
psychologically,0.00003,1,7463
emotionally,0.00003,1,7462
filth,0.00003,1,7457
osten,0.00003,1,7453
joel,0.00003,1,7452
monotone,0.00003,1,7451
opponent's,0.00003,1,7450
previewing,0.00003,1,7449
returns,0.00003,1,7446
apes,0.00003,1,7445
#prolapsedanus,0.00003,1,7444
jackson,0.00003,1,7443
anus,0.00003,1,7442
prolapsed,0.00003,1,7441
#lgbt,0.00003,1,7440
unprejudice,0.00003,1,7438
#hypocrisy,0.00003,1,7435
alqeada,0.00003,1,7434
rebels,0.00003,1,7433
syrian,0.00003,1,7432
ll,0.00003,1,7431
#secdef,0.00003,1,7430
didrt,0.00003,1,7428
omgosh,0.00003,1,7426
funk,0.00003,1,7425
stresses,0.00003,1,7422
vibe,0.00003,1,7419
pr,0.00003,1,7413
gallon,0.00003,1,7407
powerless,0.00003,1,7405
sat,0.00003,1,7404
iraq,0.00003,1,7402
theyd,0.00003,1,7396
mannerisms,0.00003,1,7393
asss,0.00003,1,7392
insincere,0.00003,1,7390
tilting,0.00003,1,7389
bobbing,0.00003,1,7388
supercilious,0.00003,1,7387
exception,0.00003,1,7380
#carrottop,0.00003,1,7379
#drink,0.00003,1,7376
ambassador,0.00003,1,7372
soanybody,0.00003,1,7371
admits,0.00003,1,7368
#fckyouthen,0.00003,1,7367
wallet,0.00003,1,7365
#redandglassyalwaysclassy,0.00003,1,7364
blaze,0.00003,1,7363
cocainelook,0.00003,1,7359
snorted,0.00003,1,7358
cliff,0.00003,1,7354
aliens,0.00003,1,7346
waits,0.00003,1,7344
cheat#debates,0.00003,1,7341
injections,0.00003,1,7338
ducks,0.00003,1,7337
srsly,0.00003,1,7336
hahahah,0.00003,1,7333
mama,0.00003,1,7329
bombs,0.00003,1,7328
#debate#dnc,0.00003,1,7327
#attell,0.00003,1,7326
#daveattell,0.00003,1,7325
#lucky,0.00003,1,7321
circus,0.00003,1,7320
2idiots,0.00003,1,7319
woah,0.00003,1,7317
moderation,0.00003,1,7313
sheeple,0.00003,1,7312
uptime,0.00003,1,7311
glued,0.00003,1,7309
farms,0.00003,1,7308
spelled,0.00003,1,7307
m'fuckas,0.00003,1,7295
nowadays,0.00003,1,7294
#scandal,0.00003,1,7291
overturn,0.00003,1,7286
refs,0.00003,1,7285
replacement,0.00003,1,7284
teeheee,0.00003,1,7283
#obamafoyomama,0.00003,1,7282
romneywhats,0.00003,1,7281
ibeen,0.00003,1,7277
inever,0.00003,1,7276
photo,0.00003,1,7270
shared,0.00003,1,7269
argument,0.00003,1,7266
nuked,0.00003,1,7265
#kprcdecision2012,0.00003,1,7264
apparent,0.00003,1,7252
virtually,0.00003,1,7251
cream,0.00003,1,7245
tale,0.00003,1,7242
fairy,0.00003,1,7241
#greta,0.00003,1,7240
draw,0.00003,1,7239
survey,0.00003,1,7238
cousing,0.00003,1,7237
hick,0.00003,1,7236
aight,0.00003,1,7233
horses,0.00003,1,7232
dressage,0.00003,1,7231
enlighten,0.00003,1,7230
#oh,0.00003,1,7227
peasants,0.00003,1,7224
dictator,0.00003,1,7223
twinkies,0.00003,1,7222
insist,0.00003,1,7220
helpbut,0.00003,1,7215
ijs,0.00003,1,7213
chiquita,0.00003,1,7212
downhill,0.00003,1,7203
inherent,0.00003,1,7201
beliefs,0.00003,1,7200
imo,0.00003,1,7199
ideological,0.00003,1,7198
gidee,0.00003,1,7195
starched,0.00003,1,7194
picked,0.00003,1,7193
vacation,0.00003,1,7191
workingo,0.00003,1,7190
votelmao,0.00003,1,7189
sayyou,0.00003,1,7188
#cmonman,0.00003,1,7187
career,0.00003,1,7186
therapist,0.00003,1,7185
whistle,0.00003,1,7184
egg,0.00003,1,7182
lawn,0.00003,1,7181
coaches,0.00003,1,7180
#mancrush,0.00003,1,7179
twitter's,0.00003,1,7178
#letsstaytogether,0.00003,1,7176
humming,0.00003,1,7175
coolest,0.00003,1,7173
butchering,0.00003,1,7171
fuuuuuuck,0.00003,1,7151
jobs#voteromney,0.00003,1,7150
#standupforamerica,0.00003,1,7149
#occupy,0.00003,1,7148
loompa,0.00003,1,7144
oompa,0.00003,1,7143
slips,0.00003,1,7141
buck,0.00003,1,7140
exhausted,0.00003,1,7139
#reuterslive,0.00003,1,7131
resonating,0.00003,1,7127
keating,0.00003,1,7126
bulllshitt,0.00003,1,7125
hearr,0.00003,1,7124
activity,0.00003,1,7123
hundred,0.00003,1,7119
tears,0.00003,1,7118
#wiunion,0.00003,1,7115
buyout,0.00003,1,7114
leveraged,0.00003,1,7113
raider,0.00003,1,7112
gagosian,0.00003,1,7111
niall,0.00003,1,7109
virgins,0.00003,1,7107
plugin,0.00003,1,7106
lightbox,0.00003,1,7105
jquery,0.00003,1,7104
energyyou,0.00003,1,7103
unsettling,0.00003,1,7102
#2termz,0.00003,1,7095
garbage,0.00003,1,7092
grench,0.00003,1,7090
carbon,0.00003,1,7088
#mindblown,0.00003,1,7084
owners,0.00003,1,7083
startup,0.00003,1,7082
fakest,0.00003,1,7078
hussein,0.00003,1,7077
tearyeyed,0.00003,1,7076
riiiight,0.00003,1,7075
ahahahahahahahaha,0.00003,1,7074
moms,0.00003,1,7073
mentoned,0.00003,1,7072
#smirk,0.00003,1,7064
dinosaur,0.00003,1,7063
debatebut,0.00003,1,7054
gofolks,0.00003,1,7053
panhandled,0.00003,1,7052
#keepanopenmind,0.00003,1,7051
trickel,0.00003,1,7050
#pardonmyfrench,0.00003,1,7046
kennedy's,0.00003,1,7044
robert,0.00003,1,7043
han,0.00003,1,7042
knoow,0.00003,1,7040
gretchen,0.00003,1,7037
tolerate,0.00003,1,7036
proposing,0.00003,1,7035
refresher,0.00003,1,7034
#mscmprez,0.00003,1,7033
contact,0.00003,1,7032
ashamed,0.00003,1,7030
guyhe's,0.00003,1,7027
mucho,0.00003,1,7026
burning,0.00003,1,7025
#obamafail,0.00003,1,7023
suspect,0.00003,1,7022
wrote,0.00003,1,7020
arguements,0.00003,1,7013
hoes,0.00003,1,7011
bwah,0.00003,1,7006
choom,0.00003,1,7005
sword,0.00003,1,7004
flush,0.00003,1,7003
scoop,0.00003,1,7002
trippin,0.00003,1,7000
niga,0.00003,1,6999
tgere,0.00003,1,6998
standin,0.00003,1,6997
rhetorical,0.00003,1,6993
oven,0.00003,1,6992
fugg,0.00003,1,6991
caaaant,0.00003,1,6990
link,0.00003,1,6984
sausage,0.00003,1,6983
grrr,0.00003,1,6981
cycling,0.00003,1,6980
bipolar,0.00003,1,6979
fastest,0.00003,1,6978
pipelines,0.00003,1,6968
transnational,0.00003,1,6967
veto,0.00003,1,6966
narrative,0.00003,1,6963
pollution,0.00003,1,6961
acid,0.00003,1,6960
skinnier,0.00003,1,6959
fin,0.00003,1,6958
tailpipe,0.00003,1,6957
cigarettes,0.00003,1,6956
packs,0.00003,1,6955
smokes,0.00003,1,6954
wat,0.00003,1,6953
stressful,0.00003,1,6945
bein,0.00003,1,6944
#realmature,0.00003,1,6943
schoolgirl,0.00003,1,6942
defend,0.00003,1,6939
dildo,0.00003,1,6938
wheels,0.00003,1,6937
seniors,0.00003,1,6930
heebeejeebees,0.00003,1,6928
nightmares,0.00003,1,6927
#debatenight,0.00003,1,6921
criticize,0.00003,1,6920
jeez,0.00003,1,6917
yer,0.00003,1,6916
gatorade,0.00003,1,6915
found,0.00003,1,6914
seuss,0.00003,1,6905
narrates,0.00003,1,6904
standards,0.00003,1,6900
#maddyforpresident,0.00003,1,6895
bho's,0.00003,1,6890
fukkin,0.00003,1,6888
presidentromney,0.00003,1,6887
#ryan,0.00003,1,6883
differ,0.00003,1,6878
scheme,0.00003,1,6877
creeper,0.00003,1,6876
absoul,0.00003,1,6867
longest,0.00003,1,6866
adding,0.00003,1,6864
norman,0.00003,1,6862
throughout,0.00003,1,6861
asl,0.00003,1,6859
stock,0.00003,1,6857
winding,0.00003,1,6856
ended,0.00003,1,6855
liblies,0.00003,1,6854
challenged,0.00003,1,6853
exploding,0.00003,1,6852
ilu,0.00003,1,6845
instantly,0.00003,1,6844
denzel,0.00003,1,6842
souls,0.00003,1,6841
restoring,0.00003,1,6840
serial,0.00003,1,6828
moneyif,0.00003,1,6827
owed,0.00003,1,6826
#506nml,0.00003,1,6824
ite,0.00003,1,6821
difficulty,0.00003,1,6820
haveing,0.00003,1,6819
extreamly,0.00003,1,6818
reganomics,0.00003,1,6817
#lie1,0.00003,1,6812
searching,0.00003,1,6800
#cnnpresidentialdebate,0.00003,1,6798
years#epicfail,0.00003,1,6791
ending,0.00003,1,6790
rebuilding,0.00003,1,6789
discussess,0.00003,1,6788
olive,0.00003,1,6787
#duh,0.00003,1,6786
graduated,0.00003,1,6785
singing,0.00003,1,6784
swung,0.00003,1,6782
againuse,0.00003,1,6779
ohioco,0.00003,1,6778
#ohmitt,0.00003,1,6776
insulted,0.00003,1,6775
instrumental,0.00003,1,6774
#fml,0.00003,1,6772
minimum,0.00003,1,6771
relationship,0.00003,1,6770
revolution,0.00003,1,6769
peopleobama,0.00003,1,6767
shoe,0.00003,1,6762
honda,0.00003,1,6761
classless,0.00003,1,6759
viewed,0.00003,1,6758
waxed,0.00003,1,6757
operate,0.00003,1,6756
onerous,0.00003,1,6755
treat,0.00003,1,6753
sososo,0.00003,1,6749
#letsberealistic,0.00003,1,6746
mars,0.00003,1,6745
squirrels,0.00003,1,6740
abouteducation,0.00003,1,6736
syndrome,0.00003,1,6734
stockholm,0.00003,1,6733
calcified,0.00003,1,6732
#mastahdebates,0.00003,1,6731
elizabeth,0.00003,1,6723
challenges,0.00003,1,6722
apologises,0.00003,1,6717
hin,0.00003,1,6714
poisoning,0.00003,1,6713
rumored,0.00003,1,6712
messlovely,0.00003,1,6711
nonexistent,0.00003,1,6708
squish,0.00003,1,6707
gesture,0.00003,1,6706
metaphoric,0.00003,1,6705
sooothe,0.00003,1,6704
hubby,0.00003,1,6703
#foward2012,0.00003,1,6702
likeif,0.00003,1,6699
cussing,0.00003,1,6698
economists,0.00003,1,6695
irritating,0.00003,1,6691
cringing,0.00003,1,6690
unintelligent,0.00003,1,6681
faceand,0.00003,1,6680
neighbors,0.00003,1,6676
deaddd,0.00003,1,6675
annecdotes,0.00003,1,6673
deets,0.00003,1,6667
#wilx2012,0.00003,1,6652
stab,0.00003,1,6651
stagelmfao,0.00003,1,6649
persons,0.00003,1,6646
emoji,0.00003,1,6645
punditry,0.00003,1,6644
#coffeeteaorme,0.00003,1,6643
decree,0.00003,1,6642
fiat,0.00003,1,6641
stammer,0.00003,1,6635
screen#denverdebate,0.00003,1,6628
frontdo,0.00003,1,6624
businessmost,0.00003,1,6623
ths,0.00003,1,6622
#madeinchina,0.00003,1,6621
