Word1,Word2,Likilihood Ratio,Frequency,Mean Distance,StandardDeviation,Variance
friends,drunk,10.721898226550763,1,1.0,0.0,0.0
remember,yrs,10.030232299502899,1,3.0,0.0,0.0
aint,scared,10.439641444797417,1,1.0,0.0,0.0
face,screams,9.60682503749587,1,1.0,0.0,0.0
back,socks,10.482481687732221,1,3.0,0.0,0.0
training,local,13.129007355709831,1,3.0,0.0,0.0
get,kicking,7.934614343666087,1,3.0,0.0,0.0
old,scared,9.792404055682255,1,2.0,0.0,0.0
corpse,ted,17.70368711083119,1,2.0,0.0,0.0
serious,ass,13.007757082071947,2,0.5,2.1213203435596424,4.5
pay,tax,420.19966499721636,43,2.0232558139534884,0.15249857033260464,0.023255813953488365
get,involved,17.595974592668494,2,1.0,0.0,0.0
ass,voice,14.126944055855915,3,0.0,1.7320508075688772,3.0
belongs,douchebag,14.426095754607687,1,3.0,0.0,0.0
changing,system,11.815461171219724,1,3.0,0.0,0.0
dollars,past,10.94423945258913,1,2.0,0.0,0.0
aint,register,9.935417288335756,1,1.0,0.0,0.0
tax,companies,26.769184559103223,4,3.0,0.0,0.0
self,tonight,8.553631101591385,1,2.0,0.0,0.0
tonight,stupid,11.505014071777964,2,3.0,0.0,0.0
realize,owns,15.472397501432255,1,2.0,0.0,0.0
aint,nobody,20.42964772661469,2,1.0,0.0,0.0
tf,smh,9.486574666172459,1,3.0,0.0,0.0
asshole,quit,10.794076183000087,1,1.0,0.0,0.0
young,follow,11.23054442900866,1,3.0,0.0,0.0
stage,tonight,12.966286189539176,2,1.5,0.7071067811865476,0.5
lazy,bitches,39.04781944149582,3,1.0,0.0,0.0
barack,#presidentialdebate2012,15.634906031039577,2,2.0,0.0,0.0
claim,goal,17.70368711083119,1,3.0,0.0,0.0
bingo,ready,12.641804837706516,1,2.0,0.0,0.0
adorable,#obama,8.104603432373448,1,1.0,0.0,0.0
google,thing,22.406123399872676,2,2.0,0.0,0.0
ryan,loopholes,11.028485965887604,1,2.0,0.0,0.0
investments,solar,9.272390482841331,1,2.0,0.0,0.0
always,wife,8.0817559828007,1,3.0,0.0,0.0
wayne,drops,32.63483414226978,2,2.0,0.0,0.0
destroy,ha,53.0602453331756,4,2.5,0.5773502691896257,0.3333333333333333
years,thought,12.811931677103757,2,2.0,0.0,0.0
fixed,matter,12.472324341942894,1,2.0,0.0,0.0
smoke,weed,17.70368711083119,1,1.0,0.0,0.0
q,hi,15.97769194409996,1,1.0,0.0,0.0
even,remember,12.502453428147476,2,1.0,0.0,0.0
mitt,fell,10.270508060526716,2,0.0,4.242640687119285,18.0
remember,clinton,12.99562372971836,1,2.0,0.0,0.0
usa,owes,14.93134156032015,1,1.0,0.0,0.0
good,everyone,10.80897985986985,2,2.0,0.0,0.0
community,tf,10.960693050752141,1,1.0,0.0,0.0
y'all,know,9.488765138066128,2,1.5,0.7071067811865476,0.5
first,floor,8.83613018103297,1,1.0,0.0,0.0
charisma,give,11.075620271936824,1,3.0,0.0,0.0
started,speaking,8.483686868296502,1,1.0,0.0,0.0
face,appeal,8.564418083830901,1,3.0,0.0,0.0
nobody,tht,14.197638566542537,1,2.0,0.0,0.0
companies,shipping,38.90084700669168,3,2.0,1.0,1.0
pushing,#nbcpolitics,14.426095754607687,1,3.0,0.0,0.0
y'all,want,17.228798305786768,3,1.6666666666666667,1.1547005383792517,1.3333333333333335
important,develop,11.744883213933988,1,3.0,0.0,0.0
ton,tweets,10.439641444797417,1,3.0,0.0,0.0
paul,loopholes,12.049599786165011,1,3.0,0.0,0.0
president,cool,8.584846882075851,2,3.0,0.0,0.0
tonight,nerves,8.553631101591385,1,1.0,0.0,0.0
good,night,15.141921677018615,2,1.0,0.0,0.0
turn,tvs,13.97500546556342,1,2.0,0.0,0.0
hates,cheese,14.251891320441992,1,1.0,0.0,0.0
hi,uh,12.341323162477465,1,1.0,0.0,0.0
close,companies,8.240064908235837,1,3.0,0.0,0.0
become,independent,9.547925873618823,1,2.0,0.0,0.0
financial,struggle,12.472324341943903,1,1.0,0.0,0.0
grey,hair,9.377391426467298,1,1.0,0.0,0.0
corporate,cut,16.10781405101841,2,0.5,2.1213203435596424,4.5
laden,saved,17.70368711083119,1,2.0,0.0,0.0
question,definitely,8.365386746862129,1,2.0,0.0,0.0
omg,someone,8.620425511557357,1,1.0,0.0,0.0
tonight,#nbcpolitics,8.051208264601115,1,1.0,0.0,0.0
crap,anything,8.601426604526011,1,2.0,0.0,0.0
questions,asked,8.57204719081031,1,1.0,0.0,0.0
mark,moment,15.610840437144589,1,2.0,0.0,0.0
vote,#election2012,10.24940066647423,2,1.5,0.7071067811865476,0.5
omg,thought,9.147746867494988,1,2.0,0.0,0.0
support,businesses,20.316731491668747,2,2.5,0.7071067811865476,0.5
note,lose,13.425887166437946,1,3.0,0.0,0.0
event,people,8.8822974209222,1,1.0,0.0,0.0
#mittromney,help,11.329011264833525,2,1.0,0.0,0.0
believe,comes,59.54258471661274,6,2.833333333333333,0.4082482904638631,0.1666666666666667
campaign,#debatedenver,9.348223649293175,1,1.0,0.0,0.0
hair,cool,8.620425511551446,1,2.0,0.0,0.0
fat,unfollow,13.746694152853138,1,3.0,0.0,0.0
justin,b,13.774719434577975,1,1.0,0.0,0.0
blunt,#election2012,12.080187313899646,1,2.0,0.0,0.0
creation,#gop,10.497585571962787,1,3.0,0.0,0.0
toilet,stage,11.391025233012769,1,2.0,0.0,0.0
#mittromney,starting,8.093414770056825,1,2.0,0.0,0.0
families,succeed,13.009381764541743,1,1.0,0.0,0.0
values,add,33.17593871677923,2,3.0,0.0,0.0
made,joke,48.439679838529344,5,2.2,0.44721359549995787,0.19999999999999996
language,gives,11.342610718050821,1,2.0,0.0,0.0
body,gives,11.142519270350107,1,3.0,0.0,0.0
good,enough,7.954997557271938,1,1.0,0.0,0.0
bed,definitely,15.97769194409996,1,2.0,0.0,0.0
expensive,better,10.375456436154881,1,3.0,0.0,0.0
mitt,thinks,28.885295486524853,7,1.5714285714285714,1.1338934190276817,1.2857142857142858
floor,mitt,8.605248557093802,2,2.0,0.0,0.0
much,better,39.539730358532665,6,1.0,0.0,0.0
better,introduction,10.375456436154881,1,1.0,0.0,0.0
da,fuckin,11.008154554189076,1,3.0,0.0,0.0
training,businesses,16.190872663670973,2,2.5,0.7071067811865476,0.5
white,fuckin,8.815655290657503,1,2.0,0.0,0.0
important,millions,11.342610718050665,1,2.0,0.0,0.0
rule,time,18.5815379149479,2,2.5,0.7071067811865476,0.5
uhhh,owes,14.426095754602905,1,3.0,0.0,0.0
drink,time,13.007268391860123,2,2.0,0.0,0.0
think,yah,8.300002146834693,1,3.0,0.0,0.0
none,presidential,15.992537818459738,2,3.0,0.0,0.0
smirk,stealing,11.391025233012769,1,2.0,0.0,0.0
obamas,tho,8.17274410775343,1,3.0,0.0,0.0
wtf,fresh,13.344129796239443,1,3.0,0.0,0.0
wayne,da,12.24978852788174,1,3.0,0.0,0.0
talking,marriage,17.825858364928308,2,3.0,0.0,0.0
world,speaks,7.973246433457973,1,1.0,0.0,0.0
go,yacht,9.805359381922305,1,3.0,0.0,0.0
like,version,12.693463292121336,2,2.5,0.7071067811865476,0.5
financial,housing,10.693973464627533,1,2.0,0.0,0.0
denver,democrats,14.426095754607687,1,2.0,0.0,0.0
face,#romney,8.41021132893593,3,0.3333333333333333,1.1547005383792517,1.3333333333333335
denver,worried,14.931341560318337,1,3.0,0.0,0.0
ann,well,8.28103075097647,1,1.0,0.0,0.0
insult,#p2,13.129007355709831,1,3.0,0.0,0.0
bronzer,#talkpoverty,16.657239456691357,1,2.0,0.0,0.0
giving,position,13.009381764541743,1,3.0,0.0,0.0
white,white,14.64971336884497,2,2.0,0.0,0.0
dis,white,9.550534914424944,1,2.0,0.0,0.0
talkn,please,12.250431397953129,1,2.0,0.0,0.0
street,imma,12.472324341942894,1,1.0,0.0,0.0
#tcot,#mittromney,11.809552403443945,2,2.0,0.0,0.0
went,ok,11.230544429015083,1,3.0,0.0,0.0
screen,lookin,8.936970371348252,1,2.0,0.0,0.0
playing,background,10.641490244811067,1,3.0,0.0,0.0
empathy,joke,10.804096110009596,1,3.0,0.0,0.0
observation,personal,12.928946921222689,1,3.0,0.0,0.0
job,yay,10.23867199971567,1,2.0,0.0,0.0
govt,tax,56.28691414157096,6,2.3333333333333335,0.816496580927726,0.6666666666666666
elevator,door,17.70368711083119,1,1.0,0.0,0.0
corporations,trillion,9.547925873618425,1,2.0,0.0,0.0
system,gotten,12.217830958752387,1,2.0,0.0,0.0
sitting,room,13.344129796239443,1,1.0,0.0,0.0
promises,promise,63.17648120898593,4,2.0,0.0,0.0
repeat,year,9.37093378069325,1,2.0,0.0,0.0
promises,kept,64.70602535233272,4,3.0,0.0,0.0
window,airplane,14.251891320441992,1,3.0,0.0,0.0
get,registered,11.93709539514606,2,1.0,0.0,0.0
least,values,12.226073615664788,1,2.0,0.0,0.0
aint,pay,11.385212588515742,2,1.0,0.0,0.0
annoying,brother,12.722833561974,1,2.0,0.0,0.0
nerves,#denverdebates,13.344129796239443,1,2.0,0.0,0.0
devil,friend,13.009381764541743,1,3.0,0.0,0.0
kill,#p2,8.305397860002756,1,2.0,0.0,0.0
specific,tell,8.886807051718378,1,3.0,0.0,0.0
life,tho,8.048441141581122,1,1.0,0.0,0.0
face,#mockthevote,15.80129328017955,2,1.0,0.0,0.0
add,else,10.523969856382948,1,2.0,0.0,0.0
doesnt,want,22.165109958845477,3,1.0,0.0,0.0
makes,audience,10.23867199971567,1,2.0,0.0,0.0
pageant,smile,13.2719375767219,1,2.0,0.0,0.0
better,steps,9.331734141661016,1,3.0,0.0,0.0
congratulate,straight,13.42588716644687,1,2.0,0.0,0.0
fuckin,economy,20.3938520341527,2,3.0,0.0,0.0
someone,tell,15.936465245387637,2,2.0,0.0,0.0
taxes,corporate,37.39617683062251,4,0.5,1.7320508075688772,3.0
bottle,oil,12.722833561974,1,3.0,0.0,0.0
#maddow,#debate2012,10.085054415649022,1,1.0,0.0,0.0
presence,tonight,9.230307078395185,1,1.0,0.0,0.0
richer,richer,11.194554089326715,1,3.0,0.0,0.0
inside,voice,9.257303617590914,1,1.0,0.0,0.0
position,countries,14.93134156032015,1,3.0,0.0,0.0
federal,register,13.746694152853138,1,1.0,0.0,0.0
barack,ding,18.40692897696198,2,2.5,0.7071067811865476,0.5
country,#truth,11.02688362609802,1,3.0,0.0,0.0
shut,step,8.75177835316984,1,3.0,0.0,0.0
tie,meant,11.707255164255976,1,3.0,0.0,0.0
year,old,97.49280862706041,9,1.0,0.0,0.0
omg,fake,8.529923046169927,1,2.0,0.0,0.0
barack,uh,13.415222392298688,2,0.0,2.8284271247461903,8.0
anniversary,joke,8.352085168308406,1,1.0,0.0,0.0
called,want,14.533385215708549,2,2.0,0.0,0.0
dick,fart,13.129007355709831,1,1.0,0.0,0.0
poor,folk,12.752924523084456,1,1.0,0.0,0.0
get,n,8.998988156360042,2,1.0,2.8284271247461903,8.0
get,aggressive,7.934614343666087,1,2.0,0.0,0.0
insult,back,10.482481687732221,1,1.0,0.0,0.0
needs,stop,24.017157584852782,3,2.0,0.0,0.0
moment,might,11.29584842480007,1,2.0,0.0,0.0
south,aint,12.163496117218443,1,2.0,0.0,0.0
anniversary,dad,10.090055124588275,1,3.0,0.0,0.0
watch,#firstpresidentialdebate,9.968425662279053,1,2.0,0.0,0.0
mitt,trynna,10.270508060526716,2,2.0,0.0,0.0
walk,stage,18.748104855852603,2,2.0,0.0,0.0
walks,stage,24.97299309089638,2,2.5,0.7071067811865476,0.5
american,community,9.220387356426812,1,1.0,0.0,0.0
looked,shyt,14.023482758669907,1,3.0,0.0,0.0
tight,smile,11.547109810343045,1,3.0,0.0,0.0
better,hmm,9.331734141661016,1,2.0,0.0,0.0
american,act,9.220387356426812,1,2.0,0.0,0.0
smartest,world,12.53654168144607,1,3.0,0.0,0.0
though,na,9.350933402490114,1,3.0,0.0,0.0
one,hates,7.912575261021004,1,2.0,0.0,0.0
points,wife,9.668108968229859,1,3.0,0.0,0.0
#obama,#romney,125.67281331699542,23,0.26086956521739124,1.5140971298358223,2.292490118577075
important,staying,12.24978852788174,1,3.0,0.0,0.0
need,crack,9.290597615703746,2,2.0,0.0,0.0
cut,federal,8.306414340323386,1,1.0,0.0,0.0
old,handshake,9.288617908714201,1,3.0,0.0,0.0
president,stuff,20.332687168939373,4,0.0,2.0,4.000000000000001
hair,makeup,10.112952373450966,1,2.0,0.0,0.0
#romney,looks,9.656049427429252,4,0.25,1.5,2.25
cold,tonight,8.553631101591385,1,1.0,0.0,0.0
sneaky,snake,14.426095754602905,1,1.0,0.0,0.0
massachusetts,#masen,14.251891320441992,1,3.0,0.0,0.0
old,af,9.792404055674801,1,1.0,0.0,0.0
o,bullshit,8.331160054937897,1,3.0,0.0,0.0
#debate,#romney,102.1481423591058,19,0.42105263157894735,1.6771599497591227,2.8128654970760234
hair,commercial,10.112952373450966,1,2.0,0.0,0.0
#romney,punk,8.482271526246706,1,1.0,0.0,0.0
trying,cut,9.668897854772467,2,2.0,0.0,0.0
president,speak,19.129307480198577,4,1.5,0.5773502691896257,0.3333333333333333
tax,dollars,35.19888217897274,4,1.5,0.5773502691896257,0.3333333333333333
vote,loll,9.26078908148363,1,3.0,0.0,0.0
wants,cut,28.598169196139338,5,2.0,0.0,0.0
dubya,need,9.83162720972436,1,3.0,0.0,0.0
accent,accent,28.449432645010276,2,2.0,0.0,0.0
outta,campaign,12.728709534283276,1,2.0,0.0,0.0
dept,education,10.375456436154881,1,2.0,0.0,0.0
fix,stuff,9.348223649293175,1,1.0,0.0,0.0
speeches,much,9.102650269673084,1,3.0,0.0,0.0
white,ah,10.054515744116507,1,1.0,0.0,0.0
tvs,pay,9.753840343361063,1,3.0,0.0,0.0
hard,watch,11.328914095598748,2,2.0,0.0,0.0
mr,turn,20.72063234054275,2,0.5,3.5355339059327378,12.5
wow,thinks,10.899614818034479,1,3.0,0.0,0.0
using,spending,10.019997908426973,1,3.0,0.0,0.0
cut,taxes,368.7381403150463,36,0.9722222222222224,0.774084200333755,0.599206349206349
fake,written,12.250431397953129,1,1.0,0.0,0.0
#gop,#cspan2012,10.49758557196813,1,2.0,0.0,0.0
rest,us,9.560136209583352,1,2.0,0.0,0.0
hell,nah,9.350933402491023,1,1.0,0.0,0.0
candidates,much,13.848502313025051,2,2.5,0.7071067811865476,0.5
idc,#teamobama,27.237575705290553,3,2.0,1.0,1.0
wanting,keep,10.112952373450966,1,2.0,0.0,0.0
oh,starts,8.80143307805622,1,3.0,0.0,0.0
collapsed,housing,14.197638566542537,1,3.0,0.0,0.0
much,hate,10.097562891526422,2,2.5,0.7071067811865476,0.5
federal,training,11.404276888076737,1,2.0,0.0,0.0
shit,brown,8.606873526321568,1,3.0,0.0,0.0
shit,eyeballs,8.606873526321568,1,1.0,0.0,0.0
gotten,old,9.288617908714201,1,1.0,0.0,0.0
wake,barack,10.595576758407844,1,2.0,0.0,0.0
just,pisses,18.800678521350903,3,1.6666666666666665,1.1547005383792517,1.3333333333333335
mitt,aint,11.673475748564442,5,1.2,2.3874672772626644,5.7
business,spewing,8.949054579179784,1,2.0,0.0,0.0
try,civil,12.870590872048687,1,3.0,0.0,0.0
reform,knowledge,16.65723945670194,1,1.0,0.0,0.0
contempt,kinda,12.870590872048687,1,1.0,0.0,0.0
sound,expensive,12.250431397953129,1,2.0,0.0,0.0
sound,ironic,11.205005318526936,1,3.0,0.0,0.0
friend,#presidentialdebate,12.42534724928808,2,2.5,0.7071067811865476,0.5
last,yrs,21.95009666995459,2,1.0,0.0,0.0
#romney's,sound,10.526479405479478,1,2.0,0.0,0.0
sound,snl,10.526479405479478,1,3.0,0.0,0.0
ik,wasnt,16.65723945670194,1,2.0,0.0,0.0
good,#denverdebate,23.40464896706385,6,1.5,2.258317958127243,5.1
best,helping,9.620566602419487,1,3.0,0.0,0.0
#romney's,ideas,12.722833561974,1,1.0,0.0,0.0
ideas,ain't,8.331160054940597,1,1.0,0.0,0.0
apologize,language,11.744883213933988,1,3.0,0.0,0.0
ima,advantage,16.657239456691357,1,2.0,0.0,0.0
suggest,fuck,8.103771630585818,1,2.0,0.0,0.0
think,qualified,9.341824226798582,1,2.0,0.0,0.0
#denverdebate,roaring,9.194987376773838,2,0.5,3.5355339059327378,12.5
obama's,irritated,10.595576758407844,1,3.0,0.0,0.0
face,annoys,7.888911370055538,1,2.0,0.0,0.0
b,talk,16.361372349046377,2,1.0,0.0,0.0
know,whats,8.509293077541454,1,1.0,0.0,0.0
today,jobs,11.389697591503364,2,1.0,2.8284271247461903,8.0
age,tonight,8.051208264601115,1,1.0,0.0,0.0
poor,#denverdebate,15.206039995104163,3,1.6666666666666665,1.1547005383792517,1.3333333333333335
just,parents,12.696742445274879,3,3.0,0.0,0.0
stand,chance,9.391324792590268,1,2.0,0.0,0.0
joe,wilson,15.069735867372525,1,1.0,0.0,0.0
fuck,boy,21.799579586261444,3,1.0,0.0,0.0
owner,massachusetts,15.97769194409996,1,2.0,0.0,0.0
sounds,youtube,8.850023678087922,1,3.0,0.0,0.0
define,cash,16.65723945670194,1,3.0,0.0,0.0
hope,slip,10.439641444798035,1,2.0,0.0,0.0
cuz,tf,9.486574666172459,1,2.0,0.0,0.0
presidents,tonights,57.17521626737562,4,3.0,0.0,0.0
shot,warning,13.129007355709831,1,1.0,0.0,0.0
fact,check,59.2503560162194,5,1.0,0.0,0.0
r,many,10.640321190765775,1,1.0,0.0,0.0
men,hair,12.341323162482578,1,1.0,0.0,0.0
mitt,attractive,8.605248557093802,2,2.0,0.0,0.0
eminem,turn,13.97500546556342,1,2.0,0.0,0.0
gov,supposed,8.76689961656757,1,3.0,0.0,0.0
always,pushing,10.954934529941433,1,2.0,0.0,0.0
voting,solo,11.075620271936824,1,3.0,0.0,0.0
fact,mom,8.842085530393177,1,3.0,0.0,0.0
parents,ugly,8.766899616566747,1,2.0,0.0,0.0
eat,throw,9.547925873618823,1,3.0,0.0,0.0
creepy,miss,12.049599786165011,1,1.0,0.0,0.0
kanye,michael,16.65723945670194,1,2.0,0.0,0.0
fuckin,wife,10.808111755274368,1,2.0,0.0,0.0
businesses,#decision2012,11.176815798088292,1,3.0,0.0,0.0
us,bad,10.524955274378954,2,2.0,0.0,0.0
ask,parents,8.766899616566747,1,2.0,0.0,0.0
bruh,us,8.51782672298782,1,3.0,0.0,0.0
lame,white,9.550534914424944,1,1.0,0.0,0.0
michelle,agreed,39.047819441497666,3,1.3333333333333333,0.5773502691896257,0.3333333333333333
earth,michelle,39.047819441497666,3,2.0,0.0,0.0
#romney,stressed,8.482271526246706,1,3.0,0.0,0.0
jus,n,9.252324443451812,1,3.0,0.0,0.0
industry,buddies,11.64232290371525,1,1.0,0.0,0.0
economy,depression,8.94973142717528,1,3.0,0.0,0.0
suit,everything,9.16955993562874,1,2.0,0.0,0.0
fat,wife,12.049599786165011,1,3.0,0.0,0.0
#ndaaruling,allows,12.928946921225936,1,1.0,0.0,0.0
#economy,#debatedenver,26.69772750829489,2,1.0,0.0,0.0
class,broken,11.283416739329134,1,3.0,0.0,0.0
first,declare,10.55716154154241,1,2.0,0.0,0.0
wow,jimmy,15.472397501437317,1,1.0,0.0,0.0
term,fucked,9.348223649295932,1,2.0,0.0,0.0
#obama,stressed,8.104603432373448,1,2.0,0.0,0.0
end,day,9.923584213819765,1,3.0,0.0,0.0
elected,hit,14.197638566531623,1,3.0,0.0,0.0
lil,keep,8.620425511551446,1,2.0,0.0,0.0
better,smerk,10.375456436154881,1,3.0,0.0,0.0
double,regulations,12.839029908469655,1,2.0,0.0,0.0
focus,ideas,10.94423945258913,1,3.0,0.0,0.0
funny,mark,10.532856146772872,1,1.0,0.0,0.0
need,watch,27.32921822614412,5,2.0,0.0,0.0
first,seconds,17.710384383623207,2,1.0,0.0,0.0
taking,shot,9.877359597847573,1,2.0,0.0,0.0
billionaire,trying,11.02688362609802,1,1.0,0.0,0.0
source,future,41.74841042257043,3,3.0,0.0,0.0
champion,businesses,25.12327636927887,3,2.0,0.0,0.0
dude,peele,12.250431397953129,1,3.0,0.0,0.0
dude,key,9.001119179219188,1,2.0,0.0,0.0
stop,lying,15.076767615411825,2,1.5,0.7071067811865476,0.5
workers,fired,15.610840437144589,1,2.0,0.0,0.0
barack,swag,7.971358586697647,1,2.0,0.0,0.0
trail,#ndaaruling,12.928946921225936,1,2.0,0.0,0.0
df,#election2012,11.034858554521378,1,2.0,0.0,0.0
romney's,hair,47.01249410227729,6,1.3333333333333333,0.816496580927726,0.6666666666666667
watch,suffer,9.968425662279053,1,2.0,0.0,0.0
smart,excited,11.544743118635537,1,2.0,0.0,0.0
friends,omg,10.721898226546756,1,1.0,0.0,0.0
policies,hair,8.620425511551446,1,2.0,0.0,0.0
arrogant,face,8.564418083830901,1,1.0,0.0,0.0
fool,#mitt,11.391025233012769,1,3.0,0.0,0.0
started,run,9.320249723043958,1,2.0,0.0,0.0
much,relief,10.146031632926235,1,3.0,0.0,0.0
already,anyways,8.103771630585818,1,1.0,0.0,0.0
wins,round,24.97299309089638,2,1.0,0.0,0.0
face,says,17.08493877868318,4,1.75,0.9574271077563381,0.9166666666666666
answer,#denverdebate,19.17892029019322,5,0.6,2.5099800796022267,6.3
changing,gears,15.069735867374092,1,1.0,0.0,0.0
main,goal,15.069735867374092,1,1.0,0.0,0.0
just,like,86.80716313342327,33,1.121212121212121,1.4525317500311257,2.109848484848485
obama's,just,10.385393776309797,4,0.25,3.2015621187164243,10.25
sick,republicans,12.049599786175492,1,3.0,0.0,0.0
sound,blue,7.983870142208218,1,2.0,0.0,0.0
hope,discuss,11.118118697218733,1,2.0,0.0,0.0
liberal,waste,14.251891320441992,1,2.0,0.0,0.0
face,now,10.869540926205218,3,2.0,0.0,0.0
ain't,got,18.07273143411004,3,1.0,0.0,0.0
asked,odd,11.949857067403833,1,3.0,0.0,0.0
got,short,9.83162720972436,1,2.0,0.0,0.0
rise,got,8.78878171298414,1,2.0,0.0,0.0
sounding,morgan,16.65723945670194,1,1.0,0.0,0.0
full,bs,8.515900095441339,1,2.0,0.0,0.0
end,goal,14.197638566542537,1,1.0,0.0,0.0
seen,smh,10.340175159111737,1,3.0,0.0,0.0
got,neck,9.83162720972436,1,3.0,0.0,0.0
speaking,skills,8.64971984417528,1,1.0,0.0,0.0
force,trade,10.470443309273264,1,3.0,0.0,0.0
says,includes,8.405923793325513,1,3.0,0.0,0.0
kid,denies,14.426095754602905,1,2.0,0.0,0.0
just,want,66.20060049085555,18,1.2222222222222225,0.5483188805533161,0.30065359477124176
#debate,#denverdebate,42.88669509481133,12,0.16666666666666666,1.2673044646258476,1.6060606060606062
house,wife,10.271735390738797,1,3.0,0.0,0.0
just,say,91.18216550380475,22,1.0,0.9258200997725516,0.8571428571428574
keep,stamps,9.091718976497589,1,3.0,0.0,0.0
keep,food,8.421112586374846,1,2.0,0.0,0.0
mexico,ball,15.472397501432255,1,2.0,0.0,0.0
hating,making,10.01116151018752,1,3.0,0.0,0.0
yeah,lets,8.063211146348124,1,1.0,0.0,0.0
gotta,keep,8.842085530393177,1,1.0,0.0,0.0
sweet,talkin,12.722833561974,1,1.0,0.0,0.0
gone,talkin,10.019997908426973,1,2.0,0.0,0.0
mad,sure,7.924929286105424,1,2.0,0.0,0.0
republicans,get,11.059659727347139,2,1.0,2.8284271247461903,8.0
trade,strong,9.288617908718493,1,3.0,0.0,0.0
talk,ya,14.747960932662778,2,0.0,4.242640687119285,18.0
businesses,working,17.15223555029536,2,1.0,0.0,0.0
bruh,showing,12.928946921222689,1,3.0,0.0,0.0
making,fun,10.01116151018752,1,1.0,0.0,0.0
uhhh,usa,13.746694152856023,1,2.0,0.0,0.0
balls,okay,12.839029908473762,1,1.0,0.0,0.0
sucks,okay,15.472397501437317,1,2.0,0.0,0.0
dumb,shit,28.497133873247662,5,1.4,0.5477225575051661,0.3
hood,nigga,10.75709170801532,1,1.0,0.0,0.0
#election,#vote,13.344129796239443,1,1.0,0.0,0.0
attention,#denverdebate,8.450047711946752,2,3.0,0.0,0.0
even,bias,9.469919316904551,1,3.0,0.0,0.0
warfare,#tcot,8.574879158332763,1,1.0,0.0,0.0
work,may,16.296938075167418,2,2.0,0.0,0.0
though,vote,9.258967639467528,2,0.5,3.5355339059327378,12.5
fact,whoopin,12.341323162482578,1,2.0,0.0,0.0
smirking,shit,13.272072138601516,2,2.0,0.0,0.0
fox,mitt,33.18964636047855,8,3.0,0.0,0.0
get,em,13.80526223331907,2,1.0,0.0,0.0
shit,funny,21.649502874624886,4,0.25,1.5,2.25
collapse,zero,17.70368711083119,1,3.0,0.0,0.0
wild,shit,8.606873526321568,1,2.0,0.0,0.0
spray,used,13.592698626957716,1,3.0,0.0,0.0
learn,man,8.953811543430795,1,3.0,0.0,0.0
face,whole,12.281116494652963,2,0.5,2.1213203435596424,4.5
solar,biofuels,39.3962769622889,3,1.3333333333333333,0.5773502691896257,0.3333333333333333
balanced,budget,151.93604850068382,11,1.1818181818181819,0.6030226891555273,0.36363636363636365
quit,showing,11.342610718050665,1,1.0,0.0,0.0
movie,lookin,10.27173539073894,1,1.0,0.0,0.0
tryna,us,13.24669071145101,2,2.0,0.0,0.0
booming,yes,11.777883780775383,1,1.0,0.0,0.0
tax,plan,23.08831775871363,5,0.6,0.8944271909999159,0.8
bitches,smile,8.847193296649237,1,1.0,0.0,0.0
tweet,thoughts,12.472324341943903,1,3.0,0.0,0.0
china,holding,7.9607706982143895,1,3.0,0.0,0.0
full,court,12.436548627755233,1,1.0,0.0,0.0
else,creates,9.502152539133277,1,1.0,0.0,0.0
tax,reform,9.089692937063337,1,1.0,0.0,0.0
needs,reference,10.804096110009596,1,2.0,0.0,0.0
twitter,cause,14.050647998822342,2,1.0,0.0,0.0
closed,pressing,17.70368711083119,1,3.0,0.0,0.0
tryna,tf,9.166786662547793,1,3.0,0.0,0.0
tonight,#dem,10.273883266615549,1,3.0,0.0,0.0
staring,straight,10.459765969027217,1,1.0,0.0,0.0
standing,next,11.27099056320062,1,1.0,0.0,0.0
neck,going,8.509293077541454,1,1.0,0.0,0.0
na,winning,13.241545624590415,1,3.0,0.0,0.0
#presidentobama,sounded,15.472397501437317,1,1.0,0.0,0.0
foreign,dropped,12.504330518454964,1,3.0,0.0,0.0
relevant,independence,11.64232290371525,1,2.0,0.0,0.0
clear,exposed,14.197638566542537,1,2.0,0.0,0.0
b,negative,13.774719434577975,1,1.0,0.0,0.0
bad,kick,8.425786849722613,1,2.0,0.0,0.0
attention,politics,26.66341654795616,3,2.0,0.0,0.0
park,tonight,10.273883266615549,1,1.0,0.0,0.0
twitter,check,40.07856988973188,4,2.0,0.0,0.0
grow,businesses,8.950927123282142,1,2.0,0.0,0.0
screen,fire,8.715261687158915,1,2.0,0.0,0.0
somebody,well,8.059711422771528,1,3.0,0.0,0.0
jokes,made,8.751778353171858,1,2.0,0.0,0.0
ideas,creation,11.815461171219724,1,3.0,0.0,0.0
whole,term,8.33051578215526,1,3.0,0.0,0.0
someone,level,11.29584842480007,1,3.0,0.0,0.0
offshore,accounts,31.44999218937094,2,1.0,0.0,0.0
interested,see,15.3636978056482,2,2.0,0.0,0.0
w,offshore,10.412996135091163,1,2.0,0.0,0.0
upset,didnt,15.977691944103015,1,2.0,0.0,0.0
eats,oatmeal,33.17593871677923,2,1.0,0.0,0.0
bullshit,talkin,19.77372365469951,2,0.0,2.8284271247461903,8.0
go,bathroom,8.762562607445268,1,3.0,0.0,0.0
countries,barrack,14.426095754607687,1,1.0,0.0,0.0
budget,businesses,23.206973808349915,3,2.6666666666666665,0.5773502691896257,0.33333333333333326
checked,lighting,17.70368711083119,1,2.0,0.0,0.0
g,nasty,16.65723945670194,1,3.0,0.0,0.0
