Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore,ActualTweet
45m women ,1.660414,25,13,3.916667,
fundamental problem ,1.659363,11,7,3.5,
problem ,1.659363,9,6,1.5,
ill fitting suit ,1.655176,25,11,7.4,
cant walk ,1.654352,9,5,3.75,
correct colors ,1.653629,16,7,4.666667,
es donde estamos ,1.653575,25,7,10.0,
wore purple ,1.653148,23,9,4.714286,
details ,1.653137,14,8,1.75,
science ,1.650102,43,18,2.388889,
science #teachers ,1.650102,45,19,4.388889,
poltical science degree ,1.650102,49,20,8.388889,
song ,1.64507,20,5,4.0,
shows heart ,1.643589,23,9,5.071429,
united states ,1.640784,60,29,4.146465,
change ,1.640505,21,11,1.909091,
climate change ,1.640505,23,12,3.909091,
southern university totty hall ,1.639784,34,15,12.466667,
months ,1.631834,33,19,1.736842,
lie ,1.62806,16,8,2.0,
giving ,1.627796,27,13,2.076923,
ya doin ,1.625101,30,12,4.6,
term double ,1.623679,31,15,4.444444,
telling ,1.623625,37,15,2.466667,
smart ,1.620198,22,12,1.833333,
#presidentialdebate ,1.61751,100,63,1.587302,
#presidentialdebate #ummmmwhat ,1.61751,102,64,3.587302,
#nascar fans ,1.614309,9,4,4.333333,
socialist county ,1.611391,14,8,3.6,
denver ,1.600457,29,17,1.705882,
record sucks ,1.595421,34,19,3.544444,
brain ,1.595195,6,3,2.0,
brain jumps ,1.595195,8,4,4.0,
gave ,1.593895,49,18,2.722222,
god father ,1.587265,24,10,4.833333,
dnde vamos ,1.587205,8,4,4.0,
sweet ,1.586259,20,13,1.538462,
#election2012 ,1.585598,9,4,2.25,
full ,1.58161,22,10,2.2,
closet full ,1.58161,24,11,4.2,
added trillion ,1.580899,12,7,3.416667,
wins retweet ,1.58038,26,15,3.166666,
double vented blazer ,1.576899,25,13,7.444444,
world citizens ,1.576682,20,13,3.454545,
companies investing ,1.576243,13,7,3.75,
fake ,1.575828,14,7,2.0,
meeting number ,1.575713,36,16,4.581818,
mittens ,1.573917,29,12,2.416667,
hood niggas ,1.57301,18,5,7.333333,
big ,1.57056,45,19,2.368421,
big ups ,1.57056,47,20,4.368421,
father rights ,1.570542,17,8,4.25,
local spots passing ,1.568992,14,6,7.333333,
cnn ,1.568912,18,7,2.571429,
feel ,1.566725,32,17,1.882353,
#obama ,1.565463,327,142,2.302817,
#whitehouse #obama ,1.565463,329,143,4.302817,
#obama apunta ,1.565463,329,143,4.302817,
attentive #obama ,1.565463,329,143,4.302817,
#obama deserves ,1.565463,329,143,4.302817,
#obama oposers ,1.565463,329,143,4.302817,
lookee #obama ,1.565463,329,143,4.302817,
kickoff #obama received ,1.565463,333,144,8.302817,
fuck ,1.561902,27,12,2.25,
lot ,1.561697,20,19,1.052632,
turning reagan ,1.557267,17,9,3.5,
unemployment ,1.555511,24,11,2.181818,
private ,1.552846,40,14,2.857143,
run ,1.550955,17,8,2.125,
run forrest run ,1.550955,19,9,4.125,
seat listen ,1.549873,11,7,3.166667,
ok ,1.546702,30,19,1.578947,
ok statisticians ,1.546702,32,20,3.578947,
nigguh ok ,1.546702,32,20,3.578947,
wanna ,1.546088,39,13,3.0,
free ,1.542529,16,7,2.285714,
free markets ,1.542529,18,8,4.285714,
drink ,1.542141,13,8,1.625,
need ,1.540008,46,38,1.210526,
spend ,1.539402,38,26,1.461538,
die ,1.537084,8,6,1.333333,
brilliant pivot ,1.536961,10,6,3.25,
fools stop #mudslingin ,1.533015,35,15,8.230769,
stop ,1.533015,29,13,2.230769,
asked ,1.530682,45,24,1.875,
putting weeks ,1.525839,14,8,3.466667,
scary faces ,1.524289,19,6,6.333333,
national t ,1.523949,25,11,4.375,
issues ,1.522527,32,13,2.461538,
find places ,1.521142,24,11,4.611111,
jill stein ,1.520035,19,7,5.5,
bell grant ,1.517152,22,8,4.666667,
processes human emotion ,1.508026,32,14,7.272727,
approach ,1.503271,20,9,2.222222,
nonsensical approach ,1.503271,22,10,4.222222,
hell ,1.501815,26,13,2.0,
lets ,1.494444,80,24,3.333333,
correct conversations ,1.493837,12,6,4.0,
strength empathy ,1.491406,8,4,4.0,
#excited come ,1.490091,29,16,3.8,
thats ,1.489957,20,8,2.5,
ohio ,1.48787,21,12,1.75,
e prob ,1.485371,19,7,5.0,
je kunt er veel van zeggen ,1.48334,44,9,32.0,
offer ,1.482839,10,6,1.666667,
corporate ,1.479797,41,13,3.153846,
corporate greed ,1.479797,43,14,5.153846,
govt ,1.479081,24,8,3.0,
fellow citizen ,1.47877,6,3,4.0,
statement ,1.477995,37,15,2.466667,
michelle's laid edge crown ,1.477477,53,16,13.787878,
least pretend ,1.477315,24,14,3.151515,
y'all holler ,1.474981,13,6,4.25,
hearing ,1.474279,23,13,1.769231,
cuba hearing ,1.474279,25,14,3.769231,
join ,1.470007,8,4,2.0,
lehrer ,1.466693,27,10,2.7,
lehrer executes ,1.466693,29,11,4.7,
gop ,1.465484,20,9,2.222222,
become popular ,1.465236,10,6,3.75,
reactions using #ajstream ,1.465039,27,13,7.0,
growing assistance ,1.465019,10,4,5.0,
life ,1.462901,12,5,2.4,
book ,1.45922,4,3,1.333333,
vague ,1.455452,13,6,2.166667,
vague standard ,1.455452,15,7,4.166667,
speaking ,1.454312,33,16,2.0625,
honey boo boo exists ,1.453708,24,10,8.142857,
cancels keystone pipeline ,1.451413,30,12,7.933333,
keystone pipeline ,1.451413,27,11,4.933333,
fought keystone pipeline ,1.451413,30,12,7.933333,
mentions ,1.448685,20,8,2.5,
running ,1.44753,18,11,1.636364,
alright fellas slap ,1.447277,15,7,7.0,
unforgiving loans ,1.446733,24,9,4.75,
loans ,1.446733,22,8,2.75,
eeuu decide incrementar ,1.445567,11,5,7.666667,
yell ,1.441668,14,5,2.8,
presidency slipping ,1.44125,9,7,2.7,
trying ,1.441213,27,18,1.5,
teens trying ,1.441213,29,19,3.5,
heart tug story ,1.439625,49,20,7.911765,
strong ,1.438367,13,5,2.6,
schools auditorium ,1.438152,29,16,3.512821,
clear capitalism ,1.436007,14,7,4.0,
clear ,1.436007,12,6,2.0,
baby ,1.434815,23,9,2.555556,
baby begging ,1.434815,25,10,4.555556,
school ,1.432783,24,12,2.0,
school school school ,1.432783,24,12,2.0,
elementary school ,1.432783,26,13,4.0,
created ,1.431604,48,18,2.666667,
students ,1.427599,44,17,2.588235,
#qu students ,1.427599,46,18,4.588235,
empty promises ,1.427325,12,7,3.583333,
matrix dodged ,1.41752,8,4,4.0,
words ,1.415731,25,8,3.125,
guest speaker ,1.409191,26,12,4.181818,
speaker ,1.409191,24,11,2.181818,
tells ,1.40765,23,10,2.3,
potential voter ,1.405599,33,10,5.444444,
mean ,1.404307,18,9,2.0,
trash talked ,1.401459,20,9,4.45,
nameless person ,1.395266,16,10,3.125,
starts ,1.394613,73,29,2.517241,
mr ,1.393638,97,53,1.830189,
gdp mr ,1.393638,99,54,3.830189,
eloquent speakers ,1.392439,21,10,4.52381,
bit pro ,1.391859,30,14,3.75,
care ,1.389959,37,23,1.608696,
canadians care ,1.389959,39,24,3.608696,
tomorrow ,1.389108,15,8,1.875,
remember kids ,1.388549,29,15,4.4,
girls ,1.384302,15,6,2.5,
guns girls ,1.384302,17,7,4.5,
alamo drafthous alamo drafthouse cinema lake creek ,1.381117,41,7,35.5,
parents ,1.378652,7,7,1.0,
alllll opinions ,1.377896,12,7,3.666667,
opinions ,1.377896,10,6,1.666667,
dc bureau team ,1.374646,28,11,8.285714,
comes ,1.373025,24,14,1.714286,
newsroom comes ,1.373025,26,15,3.714286,
sexy self ,1.372136,8,5,3.166667,
thanks ,1.369802,20,11,1.818182,
current dung heap ,1.367648,28,8,11.0,
pay ,1.366774,20,7,2.857143,
bs ,1.36671,13,6,2.166667,
biggest liar ,1.365014,19,8,4.428571,
biggest outsourcer ,1.365014,19,8,4.428571,
biggest sources ,1.365014,19,8,4.428571,
cute ,1.363919,19,14,1.357143,
cute quip ,1.363919,21,15,3.357143,
minute ,1.361746,25,10,2.5,
minute version ,1.361746,27,11,4.5,
minute eulogy ,1.361746,27,11,4.5,
bottom ,1.360833,6,5,1.2,
boxing ring ,1.358438,7,4,3.5,
tweeting ,1.357472,31,16,1.9375,
tweeting dawg ,1.357472,33,17,3.9375,
ladies ,1.357467,8,6,1.333333,
romantique pour clbrer ,1.351452,10,4,8.0,
clbrer ,1.351452,4,2,2.0,
online ,1.350964,12,4,3.0,
track record ,1.34981,27,14,3.6,
democrats ,1.348208,2,2,1.0,
coming ,1.347976,15,9,1.666667,
whistles coming ,1.347976,17,10,3.666667,
sounds ,1.346876,32,12,2.666667,
ever ,1.345741,62,25,2.48,
ever milk ,1.345741,64,26,4.48,
setting table ,1.342133,9,5,3.833333,
single vented blazer ,1.340627,18,6,9.0,
touch ,1.338684,27,14,1.928571,
sense ,1.337883,12,7,1.714286,
viable option ,1.336227,9,5,3.833333,
name ,1.335629,24,12,2.0,
bumfuck name ,1.335629,26,13,4.0,
boring auditorium ,1.335442,17,11,3.166667,
entertaining method ,1.334241,13,5,5.666667,
english homework ,1.331641,11,9,2.642857,
business ,1.328741,12,5,2.4,
business ethicsss ,1.328741,14,6,4.4,
warm welcome ,1.328548,7,3,4.5,
breast checks ,1.327469,13,5,5.0,
common hashtag ,1.324468,15,6,4.75,
lady ,1.321687,80,30,2.666667,
play sad trombone ,1.320083,29,11,8.555556,
play ,1.320083,23,9,2.555556,
play #disapointed ,1.320083,25,10,4.555556,
open ,1.317826,32,15,2.133333,
laugh ,1.317505,28,14,2.0,
named ,1.316376,18,6,3.0,
color ,1.314636,23,9,2.555556,
color coded ,1.314636,25,10,4.555556,
holy color bleed ,1.314636,29,11,8.555556,
dat ,1.314256,11,2,5.5,
failed ,1.312946,16,9,1.777778,
gets ,1.309772,59,25,2.36,
path ,1.307713,33,14,2.357143,
phone ,1.307712,9,5,1.8,
phone capitalizes ,1.307712,11,6,3.8,
prison glass ,1.307221,5,3,3.5,
#nobama ,1.306383,5,3,1.666667,
#mittromney ,1.304816,27,11,2.454545,
guys ,1.303131,20,12,1.666667,
everybody ,1.302525,14,7,2.0,
conference center ,1.301844,8,4,4.0,
national ,1.30011,19,8,2.375,
willard sitting ,1.300061,13,5,4.75,
makeup artists ,1.295874,28,9,5.25,
makeup ,1.295874,26,8,3.25,
true meaning ,1.295612,10,6,3.5,
enormous investment ,1.295553,21,8,4.866667,
world ,1.29414,16,11,1.454545,
world peace ,1.29414,18,12,3.454545,
world economies ,1.29414,18,12,3.454545,
university ,1.290156,18,10,1.8,
authentic ,1.288854,4,2,2.0,
choose ,1.286928,12,9,1.333333,
super original ,1.286729,16,7,4.583333,
income ,1.281971,27,9,3.0,
write ,1.2811,6,4,1.5,
colleges ,1.28076,15,7,2.142857,
high ,1.279612,34,17,2.0,
high knees ,1.279612,36,18,4.0,
robot ,1.279039,8,4,2.0,
case ,1.278396,7,7,1.0,
home ,1.277999,36,19,1.894737,
hate ,1.277342,22,11,2.0,
mitt's ,1.276749,26,10,2.6,
hire ,1.276185,51,26,1.961538,
gay ,1.275621,17,8,2.125,
fellow kossacks ,1.274891,7,4,3.5,
#potus ,1.273353,7,5,1.4,
#denverdebates ,1.268861,1,1,1.0,
kind ,1.266332,8,7,1.142857,
sorry ,1.265936,25,12,2.083333,
playing ,1.263583,25,14,1.785714,
tiger playing ,1.263583,27,15,3.785714,
try props ,1.260272,17,10,3.5,
exactly ,1.259818,20,10,2.0,
debating ,1.259375,13,6,2.166667,
arm ,1.256356,39,13,3.0,
higher ,1.256326,14,6,2.333333,
teacher ,1.25314,7,5,1.4,
teacher evaluations ,1.25314,9,6,3.4,
spending ,1.250281,36,20,1.8,
grant ,1.250216,19,6,3.166667,
programs ,1.249651,7,3,2.333333,
wasteful programs ,1.249651,9,4,4.333333,
pumpkin spice shake ,1.249444,48,16,9.0,
shake ,1.249444,42,14,3.0,
enough ,1.248943,12,6,2.0,
deficit ,1.248811,12,7,1.714286,
supposed ,1.245206,8,8,1.0,
gladiator style thumb wrestling ,1.244773,26,8,14.0,
union ,1.241289,11,5,2.2,
told ,1.240653,26,15,1.733333,
oil ,1.240474,19,8,2.375,
fact ,1.236804,33,15,2.2,
zingers ,1.235037,18,10,1.8,
went ,1.233775,18,6,3.0,
minutes ,1.231909,29,23,1.26087,
met ,1.230228,39,12,3.25,
met campaigning ,1.230228,41,13,5.25,
injected heroin ,1.230029,6,3,4.0,
solid ways ,1.228337,13,8,3.166667,
realistic shut ,1.226035,17,9,3.8,
shows ,1.220972,18,7,2.571429,
subject cuz ,1.218903,13,7,3.666667,
spots ,1.217538,7,3,2.333333,
screen ,1.217105,11,6,1.833333,
rest ,1.212252,6,5,1.2,
rest assured ,1.212252,8,6,3.2,
emotional level ,1.21078,10,6,3.333334,
beat ,1.208886,13,6,2.166667,
beat fear ,1.208886,15,7,4.166667,
camera eye ,1.205718,16,9,3.357143,
proposed actions ,1.203446,7,4,3.5,
standing room ,1.198728,15,9,3.333334,
wondering soo ,1.197989,9,5,3.75,
su ,1.196486,30,8,3.75,
shoutout ,1.193252,11,6,1.833333,
media ,1.187106,12,5,2.4,
election ,1.186631,13,6,2.166667,
lmao ,1.182588,12,7,1.714286,
lmao snooki ahah ,1.182588,18,9,7.714286,
phrase ,1.181922,26,9,2.888889,
voice bugs ,1.180392,27,12,4.272727,
voice indicates ,1.180392,27,12,4.272727,
voice ,1.180392,25,11,2.272727,
coco tee voice ,1.180392,31,13,8.272727,
check ,1.178882,14,10,1.4,
hot dogs ,1.177504,19,9,4.125,
hot ,1.177504,17,8,2.125,
smokin hot ,1.177504,19,9,4.125,
progress ,1.175837,15,5,3.0,
huh ,1.17367,12,9,1.333333,
smell ,1.172906,3,3,1.0,
due respect ,1.170823,14,8,3.333333,
gov ,1.169545,26,16,1.625,
family ,1.166992,22,10,2.2,
format feels ,1.165699,16,8,4.0,
ask ,1.165006,19,9,2.111111,
ppl ,1.164794,19,8,2.375,
friends ,1.164272,10,4,2.5,
#crnc amen ,1.163104,5,3,3.5,
choice ,1.162013,18,9,2.0,
household carries ,1.160647,7,4,3.5,
debt ,1.15886,14,7,2.0,
pregnant female approached ,1.15861,20,8,7.916667,
begun ,1.152482,13,11,1.181818,
sigh ,1.151046,4,3,1.333333,
answering ,1.148373,33,16,2.0625,
evaded answering ,1.148373,35,17,4.0625,
dem ,1.148248,12,4,3.0,
lucky ,1.147151,4,4,1.0,
brilliant ,1.146815,7,4,1.75,
took ,1.143127,40,17,2.352941,
deadmau5 took ,1.143127,42,18,4.352941,
least ,1.140475,20,11,1.818182,
husband wishes ,1.140445,60,25,4.694805,
wait ,1.136123,28,20,1.4,
wait til ron paul rappels ,1.136123,48,24,21.4,
michelle's nappy dugout ,1.13557,44,13,9.454545,
americans ,1.13489,18,8,2.25,
confuse americans ,1.13489,20,9,4.25,
bloods ,1.134027,2,2,1.0,
matter ,1.131494,11,8,1.375,
filthy ficcers following ,1.126567,18,8,7.8,
random ,1.123205,8,4,2.0,
wanted ,1.123059,20,12,1.666667,
starting ,1.122182,12,11,1.090909,
increased ,1.121458,8,4,2.0,
#cantafford4more ,1.120675,6,3,2.0,
phish fans ,1.119837,9,4,4.333333,
blame ,1.110517,10,6,1.666667,
closing ,1.10934,8,4,2.0,
crowd laughs ,1.108264,22,10,4.222222,
crowd ,1.108264,20,9,2.222222,
rallying crowd ,1.108264,22,10,4.222222,
alright ,1.108127,8,4,2.0,
loves ,1.108041,13,6,2.166667,
econ growth ,1.107023,11,5,4.333333,
trillion ,1.104498,5,3,1.666667,
support ,1.103494,35,15,2.333333,
support eliminating borders ,1.103494,41,17,8.333333,
office ,1.09937,17,8,2.125,
begin ,1.097394,28,14,2.0,
slashfic begin ,1.097394,30,15,4.0,
begin psychological counselling ,1.097394,34,16,8.0,
means ,1.096588,15,7,2.142857,
crappy web broadcasts ,1.096087,13,5,8.0,
awkward ,1.094677,8,5,1.6,
awkward evening ,1.094677,10,6,3.6,
wont ,1.094388,11,3,3.666667,
match ,1.092692,5,4,1.25,
texas ,1.092355,4,2,2.0,
bush's fault ,1.091989,17,6,5.0,
roger af ,1.087984,13,4,5.666667,
investing ,1.085772,7,4,1.75,
presidency ,1.083786,6,5,1.2,
allow ,1.082402,18,6,3.0,
r ,1.081827,22,6,3.666667,
r indentured ,1.081827,24,7,5.666667,
jacket ,1.08122,12,4,3.0,
showing ,1.075783,7,4,1.75,
bill ,1.072962,18,7,2.571429,
space suit ,1.068994,12,6,4.0,
suit ,1.068994,10,5,2.0,
won ,1.068444,15,7,2.142857,
human ,1.06558,25,11,2.272727,
sweetie ,1.061188,27,12,2.25,
popular ,1.055944,5,4,1.25,
bit contrary ,1.055776,29,13,4.25,
bit ,1.055776,27,12,2.25,
washington ,1.055369,3,3,1.0,
guess ,1.055259,15,12,1.25,
weve ,1.054241,55,17,3.235294,
part ,1.052766,25,13,1.923077,
por mi ,1.051968,14,5,5.0,
raman noodles ,1.051417,20,9,4.4,
saturday ill ,1.046791,21,9,4.65,
trash ,1.044371,11,5,2.2,
city ,1.043565,14,6,2.333333,
security ,1.040762,13,6,2.166667,
states ,1.038976,37,18,2.055556,
swing states ,1.038976,39,19,4.055556,
agree ,1.038914,38,26,1.461538,
schools ,1.037866,24,13,1.846154,
lowest performing schools ,1.037866,30,15,7.846154,
voting ,1.036157,20,16,1.25,
determining factor ,1.034703,13,5,4.75,
come ,1.033235,27,15,1.8,
nana come ,1.033235,29,16,3.8,
ignorance ,1.030755,2,2,1.0,
#zinger ,1.030587,6,3,2.0,
ann ,1.029994,8,5,1.6,
rich greedy ,1.02949,5,3,3.5,
rich ,1.02949,3,2,1.5,
person ,1.027336,13,8,1.625,
#garyjohnsonforpresident ,1.025458,8,4,2.0,
arms ,1.025345,5,4,1.25,
jail van ,1.024535,10,3,6.0,
lo importante ,1.024526,12,3,7.0,
damn ,1.021593,29,10,2.9,
topic ,1.021176,10,5,2.0,
tweet ,1.018879,13,7,1.857143,
story ,1.017008,41,17,2.411765,
mormons ,1.015059,2,2,1.0,
break ,1.015012,8,6,1.333333,
band ,1.014358,3,2,1.5,
vamos ,1.014241,3,2,1.5,
smh ,1.013324,9,4,2.25,
word ,1.012301,16,6,2.666667,
breathy ,1.01148,8,3,2.666667,
past ,1.010805,23,13,1.769231,
learn ,1.010114,10,8,1.25,
respond ,1.005217,27,14,1.928571,
chicago ,1.003767,9,7,1.285714,
fall ,1.002311,6,5,1.2,
double ,1.000618,13,9,1.444444,
occasion ,1.0,2,2,1.0,
mujeres ,1.0,2,2,1.0,
streamline dubbed ,1.0,6,3,4.0,
pioneer dubbed ,1.0,6,3,4.0,
bombing ,1.0,2,2,1.0,
sophistication ,1.0,2,2,1.0,
luke ,1.0,2,2,1.0,
form ,0.998267,7,5,1.4,
bat ,0.997542,10,8,1.25,
listen ,0.996693,6,4,1.5,
forget ,0.993251,12,9,1.333333,
cause ,0.993177,13,7,1.857143,
teleprompter ,0.993058,7,7,1.0,
invest ,0.992912,14,11,1.272727,
rules ,0.992404,18,8,2.25,
timing rules ,0.992404,20,9,4.25,
things ,0.991904,27,14,1.928571,
loved ones ,0.991818,7,5,2.833333,
amrica ,0.991123,6,3,2.0,
wear ,0.991029,18,10,1.8,
houses ,0.990814,5,3,1.666667,
#nbcpolitics ,0.989967,5,2,2.5,
reminded ,0.989645,7,4,1.75,
yeah ,0.988221,26,12,2.166667,
handshake ,0.98778,4,3,1.333333,
poor ,0.986644,27,13,2.076923,
yea ,0.984821,17,9,1.888889,
fantasy ,0.984645,7,3,2.333333,
living ,0.984322,17,5,3.4,
shirt sleeve ,0.983941,6,3,4.0,
number ,0.983244,24,11,2.181818,
tender ,0.980432,10,5,2.0,
replaced ,0.979872,6,2,3.0,
loss ,0.978941,10,5,2.0,
wonder ,0.977435,17,17,1.0,
history ,0.976894,21,5,4.2,
boo ,0.97412,15,7,2.142857,
success ,0.970935,6,4,1.5,
hoping ,0.96915,14,8,1.75,
else ,0.968345,13,5,2.6,
zinger ,0.967542,23,12,1.916667,
record ,0.966005,21,10,2.1,
awful record ,0.966005,23,11,4.1,
looped record ,0.966005,23,11,4.1,
started ,0.965863,39,19,2.052632,
finish ,0.965446,7,4,1.75,
wtf ,0.964054,10,6,1.666667,
kick ,0.963728,19,9,2.111111,
kick returns ,0.963728,21,10,4.111111,
played ,0.963593,4,2,2.0,
graph ,0.962834,10,4,2.5,
matches ,0.960319,13,7,1.857143,
celebrate ,0.959639,17,16,1.0625,
se ,0.954381,23,8,2.875,
remember ,0.951529,14,10,1.4,
simple ,0.947631,8,4,2.0,
lights ,0.946867,3,3,1.0,
prez stress ,0.945245,14,10,3.333333,
prez ,0.945245,12,9,1.333333,
plaisir prez ,0.945245,14,10,3.333333,
using ,0.94457,20,10,2.0,
wore ,0.943393,19,7,2.714286,
god ,0.943376,14,6,2.333333,
definitely ,0.942476,12,7,1.714286,
si ,0.942274,32,7,4.571429,
skin tone ,0.941724,12,6,4.0,
tone ,0.941724,10,5,2.0,
funny ,0.941171,19,10,1.9,
stein ,0.940267,10,4,2.5,
mess ,0.940025,12,7,1.714286,
face ,0.939965,14,8,1.75,
ribs folks ,0.939961,23,11,4.1,
regular folks ,0.939961,23,11,4.1,
folks ,0.939961,21,10,2.1,
socialist ,0.938804,8,5,1.6,
offering ,0.938649,14,5,2.8,
nervous ,0.936142,32,16,2.0,
fucking superhero ,0.935921,13,6,4.2,
boring ,0.935156,12,8,1.5,
thinks ,0.932787,13,6,2.166667,
half ,0.932707,11,6,1.833333,
spends half ,0.932707,13,7,3.833333,
long ,0.929279,24,14,1.714286,
taxes ,0.926993,15,7,2.142857,
paying taxes ,0.926993,17,8,4.142857,
rights ,0.926653,7,4,1.75,
newborn child ,0.925826,6,3,4.0,
offered ,0.923944,6,3,2.0,
decide ,0.920581,5,3,1.666667,
ronald reagan ,0.920417,15,7,4.166667,
reagan ,0.920417,13,6,2.166667,
tell ,0.920237,41,28,1.464286,
minor technical malfunction ,0.920152,11,4,8.5,
gives ,0.919914,31,11,2.818182,
stream ,0.919773,11,4,2.75,
writing ,0.91812,16,9,1.777778,
l e ,0.917495,17,6,5.0,
ceis poderiam colocar na globonews e ,0.917495,45,10,33.0,
e ,0.917495,15,5,3.0,
consistent hashtag ,0.914194,13,5,4.75,
johnson administration ,0.912193,39,11,5.7,
stage ,0.911725,10,8,1.25,
win ,0.911533,18,12,1.5,
left ,0.910132,15,8,1.875,
important ,0.909704,29,16,1.8125,
green ,0.909481,7,4,1.75,
might ,0.908473,18,7,2.571429,
talks ,0.906103,22,12,1.833333,
patriot ,0.903949,17,3,5.666667,
calls ,0.900068,23,7,3.285714,
average ,0.897969,3,2,1.5,
appear ,0.897191,11,6,1.833333,
blackface appear ,0.897191,13,7,3.833333,
#immigrants included ,0.89718,4,2,4.0,
#jobs ,0.89621,7,5,1.4,
true gentleman ,0.895515,8,5,3.5,
true ,0.895515,6,4,1.5,
wins ,0.895476,22,12,1.833333,
goes ,0.89023,36,15,2.4,
hunger games ,0.888892,16,7,4.4,
credit softening ,0.887716,7,3,4.5,
asking ,0.882024,22,11,2.0,
daily kos ,0.878674,6,3,4.0,
boos cheers ,0.877189,7,5,2.833333,
homework ,0.876965,8,7,1.142857,
corner ,0.876294,7,4,1.75,
young peers ,0.875064,28,12,4.363636,
young ,0.875064,26,11,2.363636,
acceptable ,0.871332,2,2,1.0,
cry ,0.868066,5,4,1.25,
answered ,0.86793,22,9,2.444444,
super bowl ,0.867156,13,6,4.25,
shut ,0.860101,9,5,1.8,
brings ,0.859706,17,6,2.833333,
role ,0.858453,3,3,1.0,
usa ,0.857529,11,6,1.833333,
mentioned ,0.853284,38,13,2.923077,
episode ,0.852434,8,3,2.666667,
#republican ,0.851902,1,1,1.0,
wish ,0.849954,40,27,1.481481,
views ,0.849942,12,7,1.714286,
self ,0.849171,5,3,1.666667,
today ,0.848262,17,9,1.888889,
economics ,0.846258,5,4,1.25,
camera ,0.842548,13,7,1.857143,
camera built ,0.842548,15,8,3.857143,
glass ,0.84181,3,2,1.5,
interesting ,0.838043,17,12,1.416667,
idea ,0.837919,23,7,3.285714,
token infant came ,0.836893,33,14,8.25,
came ,0.836893,27,12,2.25,
tree ,0.836193,1,1,1.0,
spent ,0.83125,19,7,2.714286,
scumbag spent ,0.83125,21,8,4.714286,
tack ,0.830913,1,1,1.0,
predicted ,0.829676,5,2,2.5,
spinning ,0.828685,3,2,1.5,
weeks ,0.828321,5,3,1.666667,
bc ,0.827957,12,6,2.0,
notice ,0.827665,16,8,2.0,
rhetoric ,0.827051,15,6,2.5,
emotional ,0.825314,5,3,1.666667,
emotional appeals ,0.825314,7,4,3.666667,
mejor ,0.823837,2,2,1.0,
white ,0.823258,20,7,2.857143,
knows ,0.819976,11,6,1.833333,
every1 knows ,0.819976,13,7,3.833333,
facts ,0.819091,22,12,1.833333,
dunes ,0.81889,3,2,1.5,
touching ,0.818529,7,4,1.75,
attention mode ,0.816206,7,4,3.666667,
attention ,0.816206,5,3,1.666667,
#2012debate ,0.815843,7,4,1.75,
hahaha ,0.814449,11,5,2.2,
aint ,0.813498,5,3,1.666667,
hand ,0.813172,32,12,2.666667,
solid ,0.812557,10,6,1.666667,
pretending ,0.809425,7,3,2.333333,
practicing ,0.808207,3,3,1.0,
state ,0.806804,21,8,2.625,
undermined state attempts ,0.806804,27,10,8.625,
begins ,0.80377,18,8,2.25,
dinner service ,0.801578,4,2,4.0,
youth ,0.801456,3,3,1.0,
mins ,0.800055,7,5,1.4,
boys ,0.79836,3,2,1.5,
boys jesse ,0.79836,5,3,3.5,
fun ,0.797644,18,7,2.571429,
tough ,0.796679,9,4,2.25,
managers ,0.796263,4,2,2.0,
#respect ,0.795939,1,1,1.0,
forgot ,0.795501,10,8,1.25,
fed ,0.795062,5,2,2.5,
popcorn ,0.795025,4,3,1.333333,
popcorn vendors ,0.795025,6,4,3.333333,
ap ,0.794694,7,2,3.5,
excited ,0.794598,16,14,1.142857,
ge ,0.794128,2,2,1.0,
horrible ,0.793766,3,2,1.5,
bet ,0.793566,16,12,1.333333,
master debator ,0.793301,7,3,4.5,
givin ,0.792202,5,2,2.5,
grab ,0.79217,7,3,2.333333,
believe ,0.790845,9,9,1.0,
apply ,0.787662,1,1,1.0,
unpatriotic ,0.787355,2,2,1.0,
hisses ,0.785897,2,2,1.0,
channel ,0.785054,3,3,1.0,
beginning ,0.784064,7,6,1.166667,
competent beginning ,0.784064,9,7,3.166667,
hard ,0.783095,6,5,1.2,
struck ,0.782061,3,3,1.0,
entire population ,0.781659,12,5,4.5,
air ,0.779553,5,3,1.666667,
counting tech startups ,0.778231,12,6,7.5,
counting ,0.778231,6,4,1.5,
bold ,0.776772,6,3,2.0,
co ,0.775132,20,8,2.5,
opens ,0.773128,29,13,2.230769,
romneyryan ,0.773016,6,4,1.5,
differences ,0.770465,9,4,2.25,
recognizing differences ,0.770465,11,5,4.25,
definition ,0.769459,2,2,1.0,
notes ,0.769322,9,5,1.8,
hours ,0.768604,7,5,1.4,
killing ,0.76811,5,2,2.5,
hiring educators ,0.766262,15,7,4.166667,
spike ,0.765057,2,2,1.0,
examples ,0.76396,12,5,2.4,
tim tebow ,0.763141,12,5,4.833333,
wondering ,0.761455,7,4,1.75,
teabaggers wondering ,0.761455,9,5,3.75,
pass ,0.760453,8,4,2.0,
center ,0.760291,3,2,1.5,
pipeline ,0.757312,14,6,2.333333,
ooh ,0.756372,9,4,2.25,
nothing ,0.751927,12,8,1.5,
debat capres ,0.7509,47,6,11.0,
interested ,0.75036,4,3,1.333333,
seem ,0.749846,7,4,1.75,
answers ,0.74959,12,7,1.714286,
attend ,0.747885,3,2,1.5,
doe ,0.745032,10,5,2.0,
creating ,0.744323,17,8,2.125,
